Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,14.221,11192000.0,-90.256
-1.9,14.22,11199300.0,-90.214
-1.8,14.221,11193000.0,-90.193
-1.7,14.219,11194900.0,-90.21
-1.6,14.223,11194400.0,-90.217
-1.5,14.222,11197100.0,-90.21
-1.4,14.22,11191300.0,-90.186
-1.3,14.225,11192600.0,-90.193
-1.2,14.233,11193200.0,-90.213
-1.1,14.216,11199100.0,-90.22
-1.0,14.22,11200600.0,-90.184
-0.9,14.218,11199200.0,-90.207
-0.8,14.211,11196400.0,-90.194
-0.7,14.217,11198200.0,-90.207
-0.6,14.228,11194000.0,-90.227
-0.5,14.216,11195600.0,-90.197
-0.4,14.216,11197200.0,-90.193
-0.3,14.216,11198900.0,-90.205
-0.2,14.221,11198800.0,-90.203
-0.1,14.216,11193800.0,-90.227
0.0,14.213,11190500.0,-90.253
0.1,14.215,11195800.0,-90.241
0.2,14.214,11192400.0,-90.234
0.3,14.21,11193700.0,-90.251
0.4,14.22,11195800.0,-90.226
0.5,14.213,11196800.0,-90.251
0.6,14.216,11193600.0,-90.23
0.7,14.214,11197400.0,-90.241
0.8,14.216,11194100.0,-90.243
0.9,14.215,11193600.0,-90.196
1.0,14.224,11196200.0,-90.216
1.1,14.221,11195100.0,-90.223
1.2,14.219,11191200.0,-90.198
1.3,14.221,11193000.0,-90.213
1.4,14.213,11192600.0,-90.229
1.5,14.214,11194200.0,-90.202
1.6,14.211,11194800.0,-90.192
1.7,14.209,11190000.0,-90.196
1.8,14.217,11192800.0,-90.202
1.9,14.222,11190500.0,-90.239
2.0,14.218,11192000.0,-90.235
2.1,14.222,11186600.0,-90.2
2.2,14.222,11188700.0,-90.214
2.3,14.22,11190900.0,-90.222
2.4,14.216,11200800.0,-90.23
2.5,14.221,11196100.0,-90.212
2.6,14.213,11196600.0,-90.235
2.7,14.213,11196400.0,-90.251
2.8,14.216,11195300.0,-90.254
2.9,14.225,11200800.0,-90.185
3.0,14.22,11198200.0,-90.198
