Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,15.254,10445300.0,-90.197
-1.9,15.256,10440100.0,-90.21
-1.8,15.249,10444200.0,-90.189
-1.7,15.234,10445600.0,-90.177
-1.6,15.252,10440900.0,-90.213
-1.5,15.245,10453400.0,-90.202
-1.4,15.225,10447000.0,-90.251
-1.3,15.23,10445000.0,-90.257
-1.2,15.231,10446100.0,-90.254
-1.1,15.224,10447100.0,-90.242
-1.0,15.24,10445600.0,-90.284
-0.9,15.256,10444400.0,-90.226
-0.8,15.247,10440400.0,-90.229
-0.7,15.232,10443300.0,-90.224
-0.6,15.248,10444400.0,-90.25
-0.5,15.222,10437700.0,-90.194
-0.4,15.241,10450600.0,-90.268
-0.3,15.242,10451500.0,-90.254
-0.2,15.239,10449800.0,-90.258
-0.1,15.243,10450400.0,-90.255
0.0,15.261,10457500.0,-90.221
0.1,15.239,10442100.0,-90.235
0.2,15.236,10436100.0,-90.228
0.3,15.239,10439000.0,-90.229
0.4,15.237,10439400.0,-90.301
0.5,15.228,10442500.0,-90.315
0.6,15.233,10448800.0,-90.222
0.7,15.221,10454800.0,-90.222
0.8,15.225,10454200.0,-90.226
0.9,15.223,10438700.0,-90.199
1.0,15.249,10433200.0,-90.224
1.1,15.245,10457400.0,-90.287
1.2,15.253,10452400.0,-90.29
1.3,15.252,10448900.0,-90.302
1.4,15.246,10451200.0,-90.225
1.5,15.236,10446300.0,-90.171
1.6,15.221,10434600.0,-90.293
1.7,15.214,10433900.0,-90.281
1.8,15.218,10430000.0,-90.262
1.9,15.226,10447900.0,-90.308
2.0,15.234,10455200.0,-90.258
2.1,15.243,10432200.0,-90.176
2.2,15.252,10439300.0,-90.181
2.3,15.256,10445300.0,-90.155
2.4,15.249,10429600.0,-90.242
2.5,15.239,10445200.0,-90.265
2.6,15.225,10452000.0,-90.186
2.7,15.217,10453700.0,-90.186
2.8,15.226,10454000.0,-90.204
2.9,15.232,10437400.0,-90.198
3.0,15.228,10436600.0,-90.237
