Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,15.837,10050700.0,-90.249
-1.9,15.843,10054600.0,-90.226
-1.8,15.844,10055200.0,-90.238
-1.7,15.844,10054400.0,-90.229
-1.6,15.839,10050700.0,-90.227
-1.5,15.838,10050600.0,-90.247
-1.4,15.838,10048900.0,-90.233
-1.3,15.844,10052400.0,-90.239
-1.2,15.843,10052000.0,-90.255
-1.1,15.85,10057500.0,-90.224
-1.0,15.837,10053900.0,-90.224
-0.9,15.836,10053500.0,-90.251
-0.8,15.837,10053300.0,-90.244
-0.7,15.835,10054200.0,-90.218
-0.6,15.843,10053600.0,-90.239
-0.5,15.838,10049900.0,-90.233
-0.4,15.835,10048600.0,-90.247
-0.3,15.831,10047500.0,-90.246
-0.2,15.835,10049000.0,-90.255
-0.1,15.841,10051400.0,-90.237
0.0,15.838,10053200.0,-90.23
0.1,15.829,10053700.0,-90.249
0.2,15.834,10052600.0,-90.235
0.3,15.837,10052400.0,-90.229
0.4,15.836,10046200.0,-90.26
0.5,15.832,10050200.0,-90.253
0.6,15.834,10048500.0,-90.201
0.7,15.833,10045900.0,-90.229
0.8,15.832,10044500.0,-90.228
0.9,15.829,10049100.0,-90.247
1.0,15.83,10047300.0,-90.214
1.1,15.841,10049100.0,-90.273
1.2,15.836,10052200.0,-90.253
1.3,15.838,10051000.0,-90.246
1.4,15.828,10047800.0,-90.209
1.5,15.829,10048500.0,-90.243
1.6,15.836,10049700.0,-90.195
1.7,15.834,10046400.0,-90.206
1.8,15.832,10045300.0,-90.223
1.9,15.835,10054100.0,-90.244
2.0,15.838,10054200.0,-90.193
2.1,15.828,10047100.0,-90.233
2.2,15.83,10051300.0,-90.241
2.3,15.83,10051600.0,-90.241
2.4,15.846,10050600.0,-90.233
2.5,15.836,10048400.0,-90.251
2.6,15.847,10053600.0,-90.211
2.7,15.846,10052300.0,-90.212
2.8,15.849,10053100.0,-90.244
2.9,15.829,10051200.0,-90.228
3.0,15.837,10054100.0,-90.215
