Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,15.248,10439500.0,-90.284
-1.9,15.257,10444700.0,-90.219
-1.8,15.257,10447600.0,-90.216
-1.7,15.247,10446700.0,-90.222
-1.6,15.261,10433100.0,-90.175
-1.5,15.251,10440400.0,-90.22
-1.4,15.232,10443200.0,-90.23
-1.3,15.233,10447900.0,-90.251
-1.2,15.232,10446400.0,-90.24
-1.1,15.25,10436600.0,-90.166
-1.0,15.25,10440300.0,-90.234
-0.9,15.231,10446100.0,-90.255
-0.8,15.232,10445500.0,-90.245
-0.7,15.236,10447200.0,-90.255
-0.6,15.234,10440700.0,-90.173
-0.5,15.241,10439800.0,-90.233
-0.4,15.248,10441800.0,-90.254
-0.3,15.255,10445300.0,-90.271
-0.2,15.25,10447200.0,-90.271
-0.1,15.231,10439300.0,-90.185
0.0,15.239,10442500.0,-90.216
0.1,15.263,10450500.0,-90.271
0.2,15.262,10450000.0,-90.254
0.3,15.266,10447100.0,-90.239
0.4,15.237,10426000.0,-90.23
0.5,15.244,10438500.0,-90.236
0.6,15.265,10443400.0,-90.203
0.7,15.257,10442700.0,-90.185
0.8,15.256,10439700.0,-90.183
0.9,15.256,10420300.0,-90.27
1.0,15.248,10437700.0,-90.279
1.1,15.244,10438900.0,-90.175
1.2,15.241,10434900.0,-90.195
1.3,15.237,10432000.0,-90.206
1.4,15.267,10431500.0,-90.301
1.5,15.254,10436800.0,-90.24
1.6,15.231,10420800.0,-90.248
1.7,15.232,10421300.0,-90.265
1.8,15.234,10423400.0,-90.268
1.9,15.265,10445600.0,-90.236
2.0,15.253,10432900.0,-90.199
2.1,15.239,10439500.0,-90.298
2.2,15.238,10443100.0,-90.287
2.3,15.24,10441800.0,-90.246
2.4,15.245,10426000.0,-90.188
2.5,15.245,10431900.0,-90.298
2.6,15.246,10439100.0,-90.174
2.7,15.245,10435700.0,-90.183
2.8,15.25,10425600.0,-90.196
2.9,15.234,10440300.0,-90.258
3.0,15.241,10444000.0,-90.175
