Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,16.03,9932260.0,-90.256
-1.9,16.025,9938880.0,-90.249
-1.8,16.025,9939230.0,-90.237
-1.7,16.025,9935960.0,-90.222
-1.6,16.017,9930370.0,-90.201
-1.5,16.028,9928820.0,-90.23
-1.4,16.029,9931420.0,-90.193
-1.3,16.028,9931600.0,-90.18
-1.2,16.027,9931500.0,-90.177
-1.1,16.017,9928430.0,-90.228
-1.0,16.026,9933960.0,-90.219
-0.9,16.029,9931180.0,-90.179
-0.8,16.028,9932800.0,-90.171
-0.7,16.026,9935470.0,-90.179
-0.6,16.013,9931730.0,-90.244
-0.5,16.03,9937730.0,-90.238
-0.4,16.024,9935880.0,-90.185
-0.3,16.022,9934530.0,-90.179
-0.2,16.024,9937300.0,-90.191
-0.1,16.022,9930240.0,-90.252
0.0,16.031,9936450.0,-90.236
0.1,16.023,9934910.0,-90.184
0.2,16.021,9937200.0,-90.198
0.3,16.02,9935770.0,-90.186
0.4,16.021,9928700.0,-90.257
0.5,16.029,9933080.0,-90.252
0.6,16.018,9934290.0,-90.202
0.7,16.021,9935640.0,-90.215
0.8,16.021,9935290.0,-90.217
0.9,16.015,9926990.0,-90.215
1.0,16.018,9932910.0,-90.234
1.1,16.026,9937380.0,-90.223
1.2,16.022,9937760.0,-90.212
1.3,16.021,9939150.0,-90.21
1.4,16.027,9929220.0,-90.201
1.5,16.008,9931550.0,-90.223
1.6,16.019,9938270.0,-90.222
1.7,16.02,9936910.0,-90.226
1.8,16.021,9934400.0,-90.238
1.9,16.026,9931360.0,-90.2
2.0,16.022,9929980.0,-90.216
2.1,16.021,9930680.0,-90.246
2.2,16.02,9933490.0,-90.264
2.3,16.028,9928760.0,-90.247
2.4,16.027,9937330.0,-90.216
2.5,16.031,9929290.0,-90.216
2.6,16.029,9929770.0,-90.256
2.7,16.033,9929510.0,-90.258
2.8,16.031,9931940.0,-90.245
2.9,16.017,9937320.0,-90.205
3.0,16.03,9930280.0,-90.206
