Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,16.063,9909500.0,-90.234
-1.9,16.069,9901900.0,-90.201
-1.8,16.066,9898370.0,-90.225
-1.7,16.068,9898720.0,-90.243
-1.6,16.066,9911500.0,-90.225
-1.5,16.082,9900440.0,-90.192
-1.4,16.067,9910070.0,-90.235
-1.3,16.064,9908220.0,-90.23
-1.2,16.067,9902630.0,-90.209
-1.1,16.061,9905750.0,-90.24
-1.0,16.077,9912270.0,-90.241
-0.9,16.059,9905660.0,-90.228
-0.8,16.058,9907320.0,-90.237
-0.7,16.064,9903840.0,-90.208
-0.6,16.061,9902980.0,-90.229
-0.5,16.071,9903440.0,-90.202
-0.4,16.055,9904050.0,-90.22
-0.3,16.055,9904670.0,-90.235
-0.2,16.059,9905790.0,-90.244
-0.1,16.063,9910270.0,-90.207
0.0,16.076,9911480.0,-90.247
0.1,16.059,9914540.0,-90.235
0.2,16.06,9911370.0,-90.201
0.3,16.06,9912560.0,-90.187
0.4,16.068,9904060.0,-90.247
0.5,16.074,9906790.0,-90.231
0.6,16.066,9898650.0,-90.224
0.7,16.066,9898820.0,-90.243
0.8,16.07,9901770.0,-90.26
0.9,16.061,9913680.0,-90.2
1.0,16.067,9904100.0,-90.23
1.1,16.07,9909280.0,-90.27
1.2,16.067,9913520.0,-90.246
1.3,16.065,9909470.0,-90.233
1.4,16.068,9899680.0,-90.215
1.5,16.057,9906420.0,-90.258
1.6,16.059,9905780.0,-90.201
1.7,16.06,9903100.0,-90.211
1.8,16.067,9902530.0,-90.223
1.9,16.073,9906340.0,-90.275
2.0,16.071,9912010.0,-90.204
2.1,16.072,9903490.0,-90.237
2.2,16.08,9903050.0,-90.264
2.3,16.074,9903770.0,-90.261
2.4,16.058,9907880.0,-90.203
2.5,16.066,9896920.0,-90.211
2.6,16.057,9910140.0,-90.236
2.7,16.057,9912010.0,-90.239
2.8,16.053,9911710.0,-90.215
2.9,16.077,9900960.0,-90.204
3.0,16.061,9902250.0,-90.26
