Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,15.88,10029700.0,-90.204
-1.9,15.881,10031200.0,-90.216
-1.8,15.87,10022800.0,-90.255
-1.7,15.882,10013900.0,-90.207
-1.6,15.881,10013000.0,-90.232
-1.5,15.891,10018800.0,-90.199
-1.4,15.88,10025300.0,-90.256
-1.3,15.883,10016100.0,-90.236
-1.2,15.889,10018600.0,-90.205
-1.1,15.883,10020500.0,-90.183
-1.0,15.889,10026800.0,-90.194
-0.9,15.882,10017400.0,-90.209
-0.8,15.889,10021700.0,-90.199
-0.7,15.877,10024100.0,-90.231
-0.6,15.881,10029500.0,-90.217
-0.5,15.876,10032900.0,-90.211
-0.4,15.893,10022500.0,-90.187
-0.3,15.877,10025700.0,-90.196
-0.2,15.87,10022900.0,-90.254
-0.1,15.875,10026100.0,-90.239
0.0,15.88,10022800.0,-90.228
0.1,15.886,10025500.0,-90.167
0.2,15.873,10028300.0,-90.206
0.3,15.875,10022100.0,-90.281
0.4,15.883,10023900.0,-90.253
0.5,15.901,10015500.0,-90.209
0.6,15.883,10017600.0,-90.195
0.7,15.889,10021600.0,-90.225
0.8,15.892,10016400.0,-90.233
0.9,15.893,10017500.0,-90.219
1.0,15.899,10009400.0,-90.181
1.1,15.894,10017400.0,-90.249
1.2,15.896,10013700.0,-90.219
1.3,15.888,10014700.0,-90.165
1.4,15.889,10018500.0,-90.161
1.5,15.891,10013200.0,-90.153
1.6,15.897,10009100.0,-90.231
1.7,15.895,10010400.0,-90.174
1.8,15.875,10021100.0,-90.169
1.9,15.88,10022300.0,-90.155
2.0,15.877,10021500.0,-90.182
2.1,15.892,10011700.0,-90.211
2.2,15.886,10017900.0,-90.151
2.3,15.874,10026400.0,-90.178
2.4,15.882,10020100.0,-90.172
2.5,15.884,10023000.0,-90.253
2.6,15.877,10017000.0,-90.19
2.7,15.879,10020400.0,-90.185
2.8,15.888,10021700.0,-90.21
2.9,15.893,10021500.0,-90.218
3.0,15.894,10021300.0,-90.276
