Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,15.614,10199200.0,-90.249
-1.9,15.611,10197700.0,-90.203
-1.8,15.611,10200100.0,-90.188
-1.7,15.615,10200000.0,-90.187
-1.6,15.623,10192200.0,-90.22
-1.5,15.609,10195000.0,-90.229
-1.4,15.619,10197000.0,-90.188
-1.3,15.618,10198200.0,-90.171
-1.2,15.612,10198000.0,-90.183
-1.1,15.621,10188900.0,-90.234
-1.0,15.601,10195600.0,-90.226
-0.9,15.616,10199500.0,-90.188
-0.8,15.613,10198700.0,-90.157
-0.7,15.615,10199200.0,-90.17
-0.6,15.611,10187000.0,-90.225
-0.5,15.614,10193000.0,-90.231
-0.4,15.611,10196200.0,-90.182
-0.3,15.616,10197500.0,-90.176
-0.2,15.61,10196500.0,-90.187
-0.1,15.609,10190600.0,-90.24
0.0,15.626,10197400.0,-90.228
0.1,15.606,10192100.0,-90.172
0.2,15.61,10194600.0,-90.188
0.3,15.61,10194700.0,-90.205
0.4,15.609,10194200.0,-90.228
0.5,15.617,10202000.0,-90.221
0.6,15.607,10194600.0,-90.174
0.7,15.604,10193600.0,-90.182
0.8,15.612,10194900.0,-90.192
0.9,15.601,10196200.0,-90.259
1.0,15.607,10199900.0,-90.245
1.1,15.61,10193500.0,-90.186
1.2,15.612,10197000.0,-90.187
1.3,15.61,10195700.0,-90.188
1.4,15.61,10195200.0,-90.258
1.5,15.602,10196500.0,-90.239
1.6,15.603,10195900.0,-90.196
1.7,15.605,10197800.0,-90.192
1.8,15.603,10202700.0,-90.192
1.9,15.613,10184800.0,-90.219
2.0,15.609,10193400.0,-90.243
2.1,15.602,10202300.0,-90.222
2.2,15.608,10203100.0,-90.218
2.3,15.605,10204800.0,-90.23
2.4,15.62,10186400.0,-90.194
2.5,15.612,10191800.0,-90.25
2.6,15.61,10200500.0,-90.24
2.7,15.607,10201800.0,-90.227
2.8,15.604,10201600.0,-90.235
2.9,15.616,10197000.0,-90.197
3.0,15.611,10194000.0,-90.204
