Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,16.135,9862500.0,-90.261
-1.9,16.145,9867370.0,-90.22
-1.8,16.141,9866520.0,-90.224
-1.7,16.141,9866900.0,-90.234
-1.6,16.147,9855030.0,-90.21
-1.5,16.139,9858960.0,-90.226
-1.4,16.143,9865020.0,-90.21
-1.3,16.138,9865390.0,-90.198
-1.2,16.137,9866500.0,-90.198
-1.1,16.151,9855180.0,-90.212
-1.0,16.145,9859490.0,-90.243
-0.9,16.137,9860600.0,-90.192
-0.8,16.134,9861670.0,-90.186
-0.7,16.14,9861130.0,-90.187
-0.6,16.151,9855360.0,-90.224
-0.5,16.145,9859660.0,-90.228
-0.4,16.14,9859980.0,-90.184
-0.3,16.139,9859410.0,-90.186
-0.2,16.134,9861190.0,-90.187
-0.1,16.142,9858180.0,-90.239
0.0,16.143,9861950.0,-90.231
0.1,16.131,9859230.0,-90.202
0.2,16.131,9861090.0,-90.196
0.3,16.128,9854870.0,-90.191
0.4,16.141,9863790.0,-90.23
0.5,16.14,9867510.0,-90.191
0.6,16.125,9856700.0,-90.235
0.7,16.126,9856550.0,-90.24
0.8,16.13,9858010.0,-90.251
0.9,16.135,9871050.0,-90.22
1.0,16.134,9861880.0,-90.172
1.1,16.132,9864380.0,-90.245
1.2,16.132,9868210.0,-90.241
1.3,16.132,9869020.0,-90.226
1.4,16.131,9862080.0,-90.192
1.5,16.138,9858830.0,-90.246
1.6,16.136,9866430.0,-90.217
1.7,16.137,9867370.0,-90.192
1.8,16.141,9863520.0,-90.179
1.9,16.129,9859430.0,-90.255
2.0,16.136,9868060.0,-90.256
2.1,16.138,9862830.0,-90.216
2.2,16.141,9861420.0,-90.231
2.3,16.141,9862460.0,-90.239
2.4,16.128,9863170.0,-90.227
2.5,16.133,9860540.0,-90.197
2.6,16.14,9862810.0,-90.23
2.7,16.14,9861570.0,-90.225
2.8,16.142,9862540.0,-90.214
2.9,16.13,9862550.0,-90.206
3.0,16.136,9855230.0,-90.21
