Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,15.39,10340200.0,-90.305
-1.9,15.381,10353300.0,-90.227
-1.8,15.391,10353000.0,-90.185
-1.7,15.394,10344300.0,-90.196
-1.6,15.373,10346300.0,-90.291
-1.5,15.386,10349400.0,-90.214
-1.4,15.387,10339700.0,-90.275
-1.3,15.386,10352000.0,-90.294
-1.2,15.376,10352300.0,-90.287
-1.1,15.394,10337300.0,-90.221
-1.0,15.405,10349400.0,-90.299
-0.9,15.38,10343900.0,-90.217
-0.8,15.376,10333400.0,-90.213
-0.7,15.378,10342700.0,-90.23
-0.6,15.396,10351400.0,-90.218
-0.5,15.403,10335900.0,-90.243
-0.4,15.374,10348000.0,-90.191
-0.3,15.382,10350200.0,-90.232
-0.2,15.382,10346000.0,-90.263
-0.1,15.379,10343300.0,-90.219
0.0,15.408,10344700.0,-90.229
0.1,15.384,10343000.0,-90.219
0.2,15.379,10347300.0,-90.287
0.3,15.376,10355200.0,-90.316
0.4,15.387,10339400.0,-90.213
0.5,15.393,10344800.0,-90.266
0.6,15.373,10339500.0,-90.205
0.7,15.37,10334400.0,-90.242
0.8,15.37,10351000.0,-90.33
0.9,15.377,10340500.0,-90.171
1.0,15.394,10349600.0,-90.323
1.1,15.378,10336300.0,-90.209
1.2,15.386,10334800.0,-90.247
1.3,15.389,10351200.0,-90.281
1.4,15.388,10340500.0,-90.238
1.5,15.382,10351700.0,-90.316
1.6,15.383,10347800.0,-90.275
1.7,15.385,10349600.0,-90.233
1.8,15.378,10351000.0,-90.218
1.9,15.373,10343400.0,-90.257
2.0,15.363,10344700.0,-90.284
2.1,15.377,10355200.0,-90.305
2.2,15.381,10354600.0,-90.19
2.3,15.372,10350300.0,-90.186
2.4,15.394,10348500.0,-90.343
2.5,15.386,10346800.0,-90.262
2.6,15.383,10351300.0,-90.311
2.7,15.391,10361600.0,-90.214
2.8,15.396,10346900.0,-90.185
2.9,15.375,10347600.0,-90.3
3.0,15.383,10353800.0,-90.182
