Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,15.06,10569100.0,-90.306
-1.9,15.065,10575600.0,-90.295
-1.8,15.068,10575500.0,-90.273
-1.7,15.055,10575000.0,-90.276
-1.6,15.064,10574500.0,-90.244
-1.5,15.047,10580600.0,-90.279
-1.4,15.042,10577400.0,-90.296
-1.3,15.031,10574400.0,-90.29
-1.2,15.034,10576300.0,-90.273
-1.1,15.054,10571400.0,-90.241
-1.0,15.048,10577100.0,-90.275
-0.9,15.034,10574500.0,-90.28
-0.8,15.036,10577400.0,-90.269
-0.7,15.046,10577800.0,-90.279
-0.6,15.037,10576900.0,-90.204
-0.5,15.05,10575400.0,-90.271
-0.4,15.064,10579000.0,-90.268
-0.3,15.068,10580200.0,-90.284
-0.2,15.067,10578900.0,-90.259
-0.1,15.049,10573400.0,-90.19
0.0,15.064,10582200.0,-90.233
0.1,15.069,10583000.0,-90.268
0.2,15.069,10583800.0,-90.261
0.3,15.064,10583200.0,-90.263
0.4,15.052,10572700.0,-90.213
0.5,15.061,10575200.0,-90.237
0.6,15.054,10586600.0,-90.249
0.7,15.055,10581900.0,-90.231
0.8,15.051,10581800.0,-90.237
0.9,15.057,10564200.0,-90.259
1.0,15.049,10575800.0,-90.269
1.1,15.045,10577700.0,-90.201
1.2,15.045,10582600.0,-90.192
1.3,15.045,10577600.0,-90.196
1.4,15.059,10564600.0,-90.301
1.5,15.048,10572900.0,-90.285
1.6,15.048,10573600.0,-90.199
1.7,15.046,10575200.0,-90.208
1.8,15.044,10574600.0,-90.212
1.9,15.039,10563200.0,-90.298
2.0,15.044,10566400.0,-90.273
2.1,15.048,10569800.0,-90.211
2.2,15.046,10567500.0,-90.231
2.3,15.046,10565100.0,-90.213
2.4,15.048,10567100.0,-90.277
2.5,15.038,10568700.0,-90.266
2.6,15.047,10568600.0,-90.227
2.7,15.05,10566700.0,-90.206
2.8,15.051,10567600.0,-90.19
2.9,15.051,10561300.0,-90.266
3.0,15.039,10571900.0,-90.265
