Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,15.497,10275700.0,-90.257
-1.9,15.488,10273500.0,-90.207
-1.8,15.489,10273500.0,-90.204
-1.7,15.493,10272500.0,-90.204
-1.6,15.492,10263300.0,-90.24
-1.5,15.49,10269900.0,-90.244
-1.4,15.494,10272300.0,-90.211
-1.3,15.496,10272900.0,-90.22
-1.2,15.492,10273100.0,-90.207
-1.1,15.499,10268900.0,-90.255
-1.0,15.496,10268500.0,-90.238
-0.9,15.501,10265400.0,-90.214
-0.8,15.502,10265700.0,-90.236
-0.7,15.498,10263300.0,-90.229
-0.6,15.494,10274000.0,-90.26
-0.5,15.492,10273200.0,-90.227
-0.4,15.498,10265400.0,-90.231
-0.3,15.498,10267700.0,-90.251
-0.2,15.498,10268300.0,-90.255
-0.1,15.495,10276300.0,-90.242
0.0,15.497,10270500.0,-90.221
0.1,15.501,10270200.0,-90.27
0.2,15.492,10272000.0,-90.275
0.3,15.494,10270400.0,-90.274
0.4,15.499,10272600.0,-90.227
0.5,15.5,10267600.0,-90.244
0.6,15.494,10271200.0,-90.274
0.7,15.5,10271000.0,-90.271
0.8,15.505,10273100.0,-90.272
0.9,15.5,10268100.0,-90.231
1.0,15.504,10262900.0,-90.244
1.1,15.496,10275000.0,-90.255
1.2,15.5,10275700.0,-90.229
1.3,15.504,10274400.0,-90.247
1.4,15.499,10267100.0,-90.212
1.5,15.492,10261900.0,-90.247
1.6,15.5,10273900.0,-90.241
1.7,15.495,10270700.0,-90.233
1.8,15.496,10275600.0,-90.232
1.9,15.496,10266300.0,-90.212
2.0,15.504,10264400.0,-90.224
2.1,15.499,10275000.0,-90.223
2.2,15.498,10274300.0,-90.224
2.3,15.496,10275200.0,-90.223
2.4,15.488,10269200.0,-90.197
2.5,15.49,10268700.0,-90.237
2.6,15.485,10275700.0,-90.239
2.7,15.487,10278100.0,-90.244
2.8,15.488,10275600.0,-90.234
2.9,15.501,10269800.0,-90.211
3.0,15.493,10266400.0,-90.205
