Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,15.89,10019700.0,-90.205
-1.9,15.887,10021900.0,-90.244
-1.8,15.89,10017700.0,-90.234
-1.7,15.888,10018200.0,-90.223
-1.6,15.881,10029900.0,-90.233
-1.5,15.885,10024800.0,-90.206
-1.4,15.888,10019200.0,-90.263
-1.3,15.888,10016900.0,-90.259
-1.2,15.883,10018000.0,-90.259
-1.1,15.877,10026000.0,-90.236
-1.0,15.876,10021800.0,-90.203
-0.9,15.877,10017900.0,-90.265
-0.8,15.876,10020100.0,-90.241
-0.7,15.877,10022000.0,-90.267
-0.6,15.878,10027300.0,-90.238
-0.5,15.874,10020200.0,-90.24
-0.4,15.877,10021700.0,-90.243
-0.3,15.874,10022100.0,-90.262
-0.2,15.871,10021700.0,-90.244
-0.1,15.878,10023600.0,-90.226
0.0,15.873,10019100.0,-90.227
0.1,15.876,10023400.0,-90.263
0.2,15.876,10022700.0,-90.282
0.3,15.876,10024400.0,-90.257
0.4,15.883,10024500.0,-90.216
0.5,15.88,10017700.0,-90.218
0.6,15.879,10021200.0,-90.266
0.7,15.878,10023100.0,-90.275
0.8,15.878,10021600.0,-90.261
0.9,15.887,10024600.0,-90.203
1.0,15.88,10017700.0,-90.226
1.1,15.879,10022000.0,-90.262
1.2,15.88,10019700.0,-90.263
1.3,15.886,10021700.0,-90.235
1.4,15.884,10024800.0,-90.198
1.5,15.883,10019300.0,-90.213
1.6,15.886,10026300.0,-90.24
1.7,15.89,10025400.0,-90.249
1.8,15.89,10027400.0,-90.246
1.9,15.88,10027200.0,-90.186
2.0,15.878,10016800.0,-90.24
2.1,15.89,10028500.0,-90.244
2.2,15.889,10026800.0,-90.244
2.3,15.891,10027700.0,-90.26
2.4,15.876,10024300.0,-90.201
2.5,15.879,10015800.0,-90.227
2.6,15.89,10028400.0,-90.267
2.7,15.889,10024900.0,-90.264
2.8,15.886,10026000.0,-90.27
2.9,15.876,10022600.0,-90.2
3.0,15.875,10017300.0,-90.213
