Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,12.811,12413600.0,-90.287
-1.9,12.822,12410000.0,-90.284
-1.8,12.821,12410100.0,-90.278
-1.7,12.825,12410400.0,-90.288
-1.6,12.82,12412400.0,-90.31
-1.5,12.821,12413900.0,-90.294
-1.4,12.816,12413700.0,-90.304
-1.3,12.817,12415400.0,-90.316
-1.2,12.82,12414200.0,-90.301
-1.1,12.821,12408000.0,-90.306
-1.0,12.821,12410500.0,-90.311
-0.9,12.822,12415000.0,-90.305
-0.8,12.824,12411600.0,-90.304
-0.7,12.821,12406300.0,-90.306
-0.6,12.821,12411500.0,-90.321
-0.5,12.828,12409100.0,-90.306
-0.4,12.823,12410000.0,-90.32
-0.3,12.827,12413400.0,-90.308
-0.2,12.828,12412200.0,-90.303
-0.1,12.823,12409200.0,-90.297
0.0,12.823,12406800.0,-90.299
0.1,12.824,12406700.0,-90.308
0.2,12.825,12405500.0,-90.296
0.3,12.822,12405700.0,-90.285
0.4,12.823,12407800.0,-90.319
0.5,12.822,12410000.0,-90.314
0.6,12.823,12405100.0,-90.298
0.7,12.826,12401600.0,-90.295
0.8,12.827,12403600.0,-90.294
0.9,12.822,12406000.0,-90.298
1.0,12.823,12408200.0,-90.305
1.1,12.823,12410000.0,-90.31
1.2,12.822,12409600.0,-90.308
1.3,12.822,12406100.0,-90.295
1.4,12.83,12405400.0,-90.282
1.5,12.826,12405200.0,-90.299
1.6,12.821,12407900.0,-90.286
1.7,12.825,12408100.0,-90.31
1.8,12.827,12409500.0,-90.308
1.9,12.819,12409000.0,-90.272
2.0,12.821,12404800.0,-90.285
2.1,12.825,12411600.0,-90.306
2.2,12.824,12411800.0,-90.285
2.3,12.823,12408800.0,-90.303
2.4,12.818,12411700.0,-90.284
2.5,12.823,12412000.0,-90.275
2.6,12.82,12412500.0,-90.299
2.7,12.822,12409500.0,-90.295
2.8,12.82,12414900.0,-90.31
2.9,12.82,12410400.0,-90.298
3.0,12.817,12407800.0,-90.312
