Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,13.329,11935500.0,-90.301
-1.9,13.331,11940700.0,-90.275
-1.8,13.333,11940200.0,-90.263
-1.7,13.335,11941200.0,-90.272
-1.6,13.339,11935000.0,-90.282
-1.5,13.335,11945900.0,-90.267
-1.4,13.333,11931800.0,-90.261
-1.3,13.33,11935300.0,-90.274
-1.2,13.323,11938500.0,-90.276
-1.1,13.342,11937000.0,-90.264
-1.0,13.335,11937900.0,-90.261
-0.9,13.337,11940900.0,-90.248
-0.8,13.337,11941100.0,-90.261
-0.7,13.336,11939400.0,-90.255
-0.6,13.338,11940400.0,-90.281
-0.5,13.339,11944700.0,-90.273
-0.4,13.334,11940900.0,-90.284
-0.3,13.336,11943800.0,-90.296
-0.2,13.34,11943900.0,-90.272
-0.1,13.322,11935300.0,-90.303
0.0,13.338,11940000.0,-90.281
0.1,13.326,11939200.0,-90.295
0.2,13.329,11936200.0,-90.319
0.3,13.334,11937900.0,-90.302
0.4,13.329,11949700.0,-90.263
0.5,13.329,11937900.0,-90.268
0.6,13.328,11946200.0,-90.283
0.7,13.331,11943000.0,-90.293
0.8,13.329,11943300.0,-90.265
0.9,13.33,11936200.0,-90.311
1.0,13.328,11945000.0,-90.285
1.1,13.325,11933500.0,-90.295
1.2,13.323,11933100.0,-90.307
1.3,13.326,11935900.0,-90.295
1.4,13.337,11938800.0,-90.266
1.5,13.332,11933900.0,-90.278
1.6,13.332,11943400.0,-90.28
1.7,13.336,11938300.0,-90.257
1.8,13.341,11938800.0,-90.258
1.9,13.322,11933700.0,-90.309
2.0,13.328,11943800.0,-90.291
2.1,13.331,11939500.0,-90.294
2.2,13.327,11939200.0,-90.295
2.3,13.33,11940300.0,-90.273
2.4,13.339,11937900.0,-90.259
2.5,13.336,11931300.0,-90.263
2.6,13.335,11936500.0,-90.277
2.7,13.333,11938700.0,-90.277
2.8,13.339,11934700.0,-90.274
2.9,13.325,11939800.0,-90.265
3.0,13.334,11940800.0,-90.282
