Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,15.892,10014900.0,-90.212
-1.9,15.899,10010700.0,-90.211
-1.8,15.907,10010700.0,-90.225
-1.7,15.906,10011900.0,-90.242
-1.6,15.892,10009000.0,-90.204
-1.5,15.904,10010100.0,-90.213
-1.4,15.894,10007600.0,-90.202
-1.3,15.904,10008200.0,-90.24
-1.2,15.899,10010700.0,-90.248
-1.1,15.898,10010700.0,-90.2
-1.0,15.905,10012300.0,-90.242
-0.9,15.897,10007400.0,-90.202
-0.8,15.899,10006000.0,-90.224
-0.7,15.898,10013700.0,-90.227
-0.6,15.904,10009300.0,-90.203
-0.5,15.9,10007800.0,-90.252
-0.4,15.898,10009800.0,-90.182
-0.3,15.905,10011200.0,-90.218
-0.2,15.905,10012000.0,-90.223
-0.1,15.887,10010400.0,-90.206
0.0,15.897,10010000.0,-90.23
0.1,15.888,10013200.0,-90.213
0.2,15.893,10012200.0,-90.2
0.3,15.901,10007700.0,-90.183
0.4,15.893,10011900.0,-90.218
0.5,15.892,10012000.0,-90.173
0.6,15.892,10011800.0,-90.234
0.7,15.891,10013400.0,-90.19
0.8,15.893,10009600.0,-90.172
0.9,15.901,10016000.0,-90.217
1.0,15.885,10009400.0,-90.167
1.1,15.899,10016800.0,-90.208
1.2,15.901,10012700.0,-90.179
1.3,15.892,10013000.0,-90.184
1.4,15.897,10013500.0,-90.209
1.5,15.894,10012300.0,-90.193
1.6,15.894,10012600.0,-90.222
1.7,15.891,10012900.0,-90.219
1.8,15.892,10016300.0,-90.197
1.9,15.896,10007900.0,-90.238
2.0,15.894,10014200.0,-90.21
2.1,15.897,10009900.0,-90.249
2.2,15.891,10016200.0,-90.252
2.3,15.89,10020600.0,-90.21
2.4,15.908,10006800.0,-90.239
2.5,15.894,10014100.0,-90.233
2.6,15.906,10008000.0,-90.237
2.7,15.894,10011700.0,-90.236
2.8,15.899,10014300.0,-90.216
2.9,15.9,10007000.0,-90.228
3.0,15.886,10016000.0,-90.216
