Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,15.135,10521000.0,-90.183
-1.9,15.114,10510200.0,-90.148
-1.8,15.109,10510300.0,-90.144
-1.7,15.135,10510500.0,-90.148
-1.6,15.134,10509000.0,-90.319
-1.5,15.121,10518700.0,-90.249
-1.4,15.134,10506900.0,-90.166
-1.3,15.131,10512800.0,-90.166
-1.2,15.134,10513500.0,-90.157
-1.1,15.126,10508200.0,-90.293
-1.0,15.118,10520400.0,-90.258
-0.9,15.13,10519400.0,-90.163
-0.8,15.132,10517500.0,-90.17
-0.7,15.129,10519500.0,-90.168
-0.6,15.137,10507400.0,-90.3
-0.5,15.148,10516200.0,-90.277
-0.4,15.14,10518700.0,-90.164
-0.3,15.146,10522500.0,-90.178
-0.2,15.143,10521100.0,-90.189
-0.1,15.134,10502700.0,-90.277
0.0,15.122,10516500.0,-90.263
0.1,15.123,10519700.0,-90.19
0.2,15.12,10520400.0,-90.178
0.3,15.12,10519400.0,-90.198
0.4,15.14,10505200.0,-90.274
0.5,15.134,10515200.0,-90.274
0.6,15.127,10522700.0,-90.197
0.7,15.129,10522600.0,-90.181
0.8,15.131,10527000.0,-90.19
0.9,15.147,10507500.0,-90.239
1.0,15.142,10512300.0,-90.255
1.1,15.137,10526800.0,-90.203
1.2,15.135,10528100.0,-90.2
1.3,15.138,10528300.0,-90.198
1.4,15.128,10508000.0,-90.204
1.5,15.135,10509900.0,-90.252
1.6,15.142,10527100.0,-90.222
1.7,15.144,10528200.0,-90.237
1.8,15.145,10525100.0,-90.226
1.9,15.126,10517800.0,-90.255
2.0,15.133,10507900.0,-90.242
2.1,15.14,10529600.0,-90.216
2.2,15.149,10526900.0,-90.24
2.3,15.14,10530100.0,-90.234
2.4,15.134,10509200.0,-90.192
2.5,15.131,10512800.0,-90.226
2.6,15.149,10529000.0,-90.207
2.7,15.153,10527800.0,-90.2
2.8,15.15,10529500.0,-90.195
2.9,15.137,10503700.0,-90.201
3.0,15.132,10517100.0,-90.269
