Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,15.32,10388900.0,-90.249
-1.9,15.322,10389000.0,-90.23
-1.8,15.322,10389800.0,-90.232
-1.7,15.322,10388900.0,-90.226
-1.6,15.317,10387200.0,-90.242
-1.5,15.32,10393800.0,-90.257
-1.4,15.32,10390200.0,-90.222
-1.3,15.325,10390700.0,-90.228
-1.2,15.323,10393000.0,-90.233
-1.1,15.324,10386600.0,-90.217
-1.0,15.318,10385700.0,-90.245
-0.9,15.318,10392700.0,-90.25
-0.8,15.323,10390900.0,-90.248
-0.7,15.318,10393200.0,-90.258
-0.6,15.33,10388500.0,-90.221
-0.5,15.323,10386200.0,-90.222
-0.4,15.324,10386300.0,-90.272
-0.3,15.323,10388400.0,-90.255
-0.2,15.321,10386600.0,-90.251
-0.1,15.327,10392100.0,-90.265
0.0,15.32,10388900.0,-90.228
0.1,15.32,10385200.0,-90.231
0.2,15.321,10380300.0,-90.244
0.3,15.318,10377900.0,-90.247
0.4,15.322,10386900.0,-90.247
0.5,15.319,10392800.0,-90.243
0.6,15.32,10381000.0,-90.213
0.7,15.317,10381700.0,-90.218
0.8,15.319,10383400.0,-90.224
0.9,15.322,10385500.0,-90.237
1.0,15.316,10390100.0,-90.254
1.1,15.317,10381600.0,-90.211
1.2,15.317,10383700.0,-90.216
1.3,15.315,10385300.0,-90.205
1.4,15.318,10382100.0,-90.239
1.5,15.317,10390600.0,-90.266
1.6,15.317,10389600.0,-90.208
1.7,15.32,10393600.0,-90.198
1.8,15.319,10390200.0,-90.192
1.9,15.314,10381800.0,-90.216
2.0,15.317,10386200.0,-90.263
2.1,15.323,10395200.0,-90.227
2.2,15.322,10394200.0,-90.225
2.3,15.32,10395200.0,-90.218
2.4,15.311,10384900.0,-90.236
2.5,15.325,10388200.0,-90.262
2.6,15.319,10396200.0,-90.22
2.7,15.316,10393900.0,-90.225
2.8,15.315,10396300.0,-90.219
2.9,15.319,10388200.0,-90.21
3.0,15.32,10388000.0,-90.223
