Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,12.808,12422200.0,-90.306
-1.9,12.806,12421900.0,-90.305
-1.8,12.804,12426600.0,-90.301
-1.7,12.802,12429100.0,-90.299
-1.6,12.802,12429800.0,-90.315
-1.5,12.802,12429700.0,-90.286
-1.4,12.806,12425200.0,-90.306
-1.3,12.802,12427400.0,-90.301
-1.2,12.805,12430300.0,-90.311
-1.1,12.803,12423100.0,-90.313
-1.0,12.803,12430500.0,-90.326
-0.9,12.803,12425500.0,-90.315
-0.8,12.796,12424700.0,-90.313
-0.7,12.801,12429400.0,-90.324
-0.6,12.81,12424900.0,-90.295
-0.5,12.8,12423900.0,-90.312
-0.4,12.805,12426900.0,-90.328
-0.3,12.81,12426500.0,-90.327
-0.2,12.809,12428500.0,-90.326
-0.1,12.811,12429200.0,-90.31
0.0,12.811,12424500.0,-90.303
0.1,12.808,12426300.0,-90.319
0.2,12.81,12426200.0,-90.317
0.3,12.809,12424800.0,-90.312
0.4,12.807,12429100.0,-90.335
0.5,12.807,12426400.0,-90.323
0.6,12.813,12422600.0,-90.314
0.7,12.811,12423300.0,-90.324
0.8,12.811,12425000.0,-90.332
0.9,12.803,12419700.0,-90.329
1.0,12.806,12426800.0,-90.336
1.1,12.805,12421400.0,-90.332
1.2,12.804,12422800.0,-90.326
1.3,12.802,12425000.0,-90.324
1.4,12.807,12422200.0,-90.303
1.5,12.807,12420400.0,-90.331
1.6,12.806,12424800.0,-90.315
1.7,12.804,12424700.0,-90.31
1.8,12.805,12422000.0,-90.326
1.9,12.803,12423300.0,-90.304
2.0,12.807,12419400.0,-90.302
2.1,12.801,12427200.0,-90.304
2.2,12.801,12423100.0,-90.322
2.3,12.801,12424000.0,-90.323
2.4,12.806,12427800.0,-90.297
2.5,12.804,12424100.0,-90.312
2.6,12.805,12422700.0,-90.308
2.7,12.802,12422800.0,-90.31
2.8,12.804,12424300.0,-90.314
2.9,12.803,12428400.0,-90.308
3.0,12.805,12428600.0,-90.305
