Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,13.787,11549300.0,-90.248
-1.9,13.784,11551000.0,-90.236
-1.8,13.789,11548700.0,-90.242
-1.7,13.78,11547600.0,-90.248
-1.6,13.783,11542900.0,-90.27
-1.5,13.791,11548100.0,-90.272
-1.4,13.78,11552000.0,-90.243
-1.3,13.787,11548300.0,-90.266
-1.2,13.78,11550000.0,-90.247
-1.1,13.784,11550600.0,-90.244
-1.0,13.782,11547300.0,-90.209
-0.9,13.781,11549000.0,-90.233
-0.8,13.783,11551800.0,-90.229
-0.7,13.782,11550400.0,-90.239
-0.6,13.78,11552900.0,-90.25
-0.5,13.776,11552500.0,-90.225
-0.4,13.773,11545800.0,-90.251
-0.3,13.777,11546200.0,-90.252
-0.2,13.785,11547700.0,-90.24
-0.1,13.768,11556500.0,-90.251
0.0,13.781,11551500.0,-90.218
0.1,13.78,11557400.0,-90.26
0.2,13.784,11554000.0,-90.265
0.3,13.78,11553600.0,-90.266
0.4,13.778,11552000.0,-90.243
0.5,13.787,11550900.0,-90.247
0.6,13.778,11555900.0,-90.25
0.7,13.778,11559200.0,-90.242
0.8,13.783,11557200.0,-90.246
0.9,13.777,11544900.0,-90.252
1.0,13.775,11549500.0,-90.284
1.1,13.776,11548600.0,-90.244
1.2,13.779,11549200.0,-90.249
1.3,13.78,11547000.0,-90.23
1.4,13.784,11547400.0,-90.274
1.5,13.78,11552800.0,-90.257
1.6,13.781,11544600.0,-90.262
1.7,13.777,11545900.0,-90.278
1.8,13.774,11547700.0,-90.29
1.9,13.787,11555100.0,-90.237
2.0,13.784,11541800.0,-90.224
2.1,13.78,11546200.0,-90.284
2.2,13.784,11549400.0,-90.249
2.3,13.787,11551400.0,-90.236
2.4,13.78,11546500.0,-90.234
2.5,13.785,11544200.0,-90.266
2.6,13.782,11549400.0,-90.233
2.7,13.782,11548800.0,-90.245
2.8,13.785,11547000.0,-90.234
2.9,13.783,11548100.0,-90.253
3.0,13.784,11551800.0,-90.243
