Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,16.424,9682330.0,-90.02
-1.9,16.425,9684710.0,-90.055
-1.8,16.423,9685860.0,-90.053
-1.7,16.427,9687010.0,-90.052
-1.6,16.441,9686150.0,-90.002
-1.5,16.436,9682840.0,-90.035
-1.4,16.433,9688580.0,-90.041
-1.3,16.438,9689820.0,-90.035
-1.2,16.439,9691640.0,-90.013
-1.1,16.44,9680870.0,-90.012
-1.0,16.435,9682090.0,-90.058
-0.9,16.443,9687340.0,-90.013
-0.8,16.44,9683390.0,-90.02
-0.7,16.441,9681930.0,-90.025
-0.6,16.431,9681750.0,-90.04
-0.5,16.438,9689540.0,-90.045
-0.4,16.431,9677200.0,-90.012
-0.3,16.429,9677800.0,-90.011
-0.2,16.434,9676880.0,-90.029
-0.1,16.441,9684400.0,-90.046
0.0,16.427,9684270.0,-89.998
0.1,16.439,9679560.0,-90.038
0.2,16.438,9680420.0,-90.049
0.3,16.438,9684500.0,-90.053
0.4,16.427,9686120.0,-89.987
0.5,16.429,9682690.0,-89.987
0.6,16.435,9686490.0,-90.02
0.7,16.433,9688490.0,-90.017
0.8,16.428,9690860.0,-90.011
0.9,16.433,9682350.0,-90.003
1.0,16.435,9682640.0,-90.029
1.1,16.428,9688830.0,-90.01
1.2,16.43,9690680.0,-90.006
1.3,16.428,9690650.0,-89.998
1.4,16.426,9679030.0,-90.02
1.5,16.422,9678230.0,-90.067
1.6,16.433,9687570.0,-90.009
1.7,16.436,9685930.0,-90.026
1.8,16.431,9682250.0,-90.037
1.9,16.433,9680250.0,-90.063
2.0,16.439,9688830.0,-90.047
2.1,16.432,9682150.0,-90.04
2.2,16.433,9684130.0,-90.038
2.3,16.437,9686880.0,-90.046
2.4,16.432,9688360.0,-90.026
2.5,16.439,9682630.0,-90.007
2.6,16.443,9683710.0,-90.019
2.7,16.44,9681890.0,-90.01
2.8,16.438,9682600.0,-89.997
2.9,16.43,9680950.0,-90.038
3.0,16.43,9680170.0,-90.053
