Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,15.051,10571900.0,-90.253
-1.9,15.049,10572200.0,-90.278
-1.8,15.046,10574600.0,-90.257
-1.7,15.046,10569800.0,-90.251
-1.6,15.048,10570400.0,-90.265
-1.5,15.05,10576000.0,-90.25
-1.4,15.06,10565400.0,-90.245
-1.3,15.059,10567300.0,-90.225
-1.2,15.048,10566600.0,-90.227
-1.1,15.062,10563100.0,-90.252
-1.0,15.048,10560300.0,-90.272
-0.9,15.048,10569500.0,-90.227
-0.8,15.053,10570000.0,-90.253
-0.7,15.06,10569500.0,-90.251
-0.6,15.053,10566900.0,-90.249
-0.5,15.057,10567100.0,-90.221
-0.4,15.048,10565300.0,-90.263
-0.3,15.054,10566100.0,-90.265
-0.2,15.055,10563400.0,-90.249
-0.1,15.053,10565400.0,-90.256
0.0,15.061,10570800.0,-90.255
0.1,15.059,10567400.0,-90.231
0.2,15.056,10570100.0,-90.226
0.3,15.056,10570900.0,-90.253
0.4,15.052,10565800.0,-90.246
0.5,15.054,10559500.0,-90.247
0.6,15.061,10569600.0,-90.256
0.7,15.048,10570800.0,-90.276
0.8,15.05,10569900.0,-90.284
0.9,15.048,10572700.0,-90.254
1.0,15.052,10568600.0,-90.245
1.1,15.06,10562100.0,-90.272
1.2,15.061,10561000.0,-90.269
1.3,15.057,10561700.0,-90.243
1.4,15.063,10561300.0,-90.284
1.5,15.053,10568900.0,-90.281
1.6,15.04,10570700.0,-90.227
1.7,15.044,10571000.0,-90.224
1.8,15.055,10571200.0,-90.25
1.9,15.041,10560600.0,-90.249
2.0,15.049,10562900.0,-90.267
2.1,15.055,10568000.0,-90.272
2.2,15.049,10566900.0,-90.28
2.3,15.05,10568200.0,-90.284
2.4,15.056,10568600.0,-90.263
2.5,15.051,10560600.0,-90.246
2.6,15.047,10557500.0,-90.251
2.7,15.052,10559900.0,-90.24
2.8,15.06,10560500.0,-90.236
2.9,15.045,10564300.0,-90.244
3.0,15.06,10567400.0,-90.23
