Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,16.304,9747610.0,-90.202
-1.9,16.306,9747130.0,-90.244
-1.8,16.327,9746070.0,-90.175
-1.7,16.323,9752480.0,-90.153
-1.6,16.329,9751330.0,-90.154
-1.5,16.316,9749620.0,-90.176
-1.4,16.317,9750040.0,-90.222
-1.3,16.318,9744620.0,-90.202
-1.2,16.316,9748420.0,-90.162
-1.1,16.317,9747850.0,-90.193
-1.0,16.312,9755030.0,-90.187
-0.9,16.314,9756590.0,-90.204
-0.8,16.311,9752490.0,-90.202
-0.7,16.317,9754280.0,-90.206
-0.6,16.318,9756050.0,-90.185
-0.5,16.317,9758020.0,-90.159
-0.4,16.306,9756930.0,-90.172
-0.3,16.322,9757580.0,-90.202
-0.2,16.32,9759730.0,-90.183
-0.1,16.325,9751850.0,-90.196
0.0,16.308,9746840.0,-90.194
0.1,16.308,9758200.0,-90.226
0.2,16.325,9754040.0,-90.214
0.3,16.317,9748780.0,-90.194
0.4,16.323,9754920.0,-90.218
0.5,16.31,9755070.0,-90.231
0.6,16.318,9760840.0,-90.166
0.7,16.321,9762300.0,-90.182
0.8,16.315,9758340.0,-90.222
0.9,16.319,9761780.0,-90.167
1.0,16.306,9753190.0,-90.173
1.1,16.312,9746740.0,-90.21
1.2,16.312,9744050.0,-90.166
1.3,16.319,9751460.0,-90.143
1.4,16.318,9752130.0,-90.24
1.5,16.317,9755010.0,-90.199
1.6,16.307,9759450.0,-90.165
1.7,16.312,9758760.0,-90.177
1.8,16.327,9761670.0,-90.176
1.9,16.314,9750780.0,-90.165
2.0,16.319,9752810.0,-90.208
2.1,16.304,9754570.0,-90.209
2.2,16.313,9753600.0,-90.234
2.3,16.317,9753070.0,-90.244
2.4,16.317,9758660.0,-90.194
2.5,16.324,9753260.0,-90.192
2.6,16.317,9748510.0,-90.214
2.7,16.316,9753530.0,-90.203
2.8,16.31,9755450.0,-90.177
2.9,16.315,9750310.0,-90.203
3.0,16.322,9755100.0,-90.159
