Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,16.842,9449390.0,-90.212
-1.9,16.836,9452440.0,-90.202
-1.8,16.837,9450930.0,-90.189
-1.7,16.838,9449440.0,-90.198
-1.6,16.846,9449230.0,-90.224
-1.5,16.837,9449090.0,-90.197
-1.4,16.849,9444120.0,-90.197
-1.3,16.847,9444880.0,-90.207
-1.2,16.849,9445650.0,-90.205
-1.1,16.841,9449030.0,-90.206
-1.0,16.842,9445770.0,-90.228
-0.9,16.841,9448820.0,-90.223
-0.8,16.841,9451240.0,-90.22
-0.7,16.838,9450080.0,-90.221
-0.6,16.845,9446450.0,-90.175
-0.5,16.847,9444570.0,-90.214
-0.4,16.837,9449220.0,-90.189
-0.3,16.841,9448330.0,-90.177
-0.2,16.842,9445820.0,-90.185
-0.1,16.85,9445490.0,-90.212
0.0,16.842,9448140.0,-90.183
0.1,16.848,9442990.0,-90.196
0.2,16.849,9443860.0,-90.196
0.3,16.849,9443070.0,-90.201
0.4,16.85,9452590.0,-90.196
0.5,16.838,9446800.0,-90.168
0.6,16.857,9447190.0,-90.22
0.7,16.854,9450750.0,-90.205
0.8,16.847,9451120.0,-90.205
0.9,16.845,9447520.0,-90.187
1.0,16.849,9447700.0,-90.206
1.1,16.85,9450850.0,-90.201
1.2,16.845,9450630.0,-90.208
1.3,16.847,9453310.0,-90.195
1.4,16.847,9447280.0,-90.199
1.5,16.854,9449980.0,-90.231
1.6,16.847,9450830.0,-90.189
1.7,16.845,9450530.0,-90.202
1.8,16.844,9447260.0,-90.209
1.9,16.846,9447750.0,-90.201
2.0,16.851,9449960.0,-90.187
2.1,16.848,9443870.0,-90.205
2.2,16.848,9445820.0,-90.203
2.3,16.85,9443830.0,-90.218
2.4,16.843,9449110.0,-90.195
2.5,16.846,9442170.0,-90.207
2.6,16.845,9445640.0,-90.221
2.7,16.842,9445390.0,-90.21
2.8,16.84,9444520.0,-90.209
2.9,16.843,9448260.0,-90.21
3.0,16.839,9448940.0,-90.228
