Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,15.176,10490500.0,-90.246
-1.9,15.176,10485200.0,-90.227
-1.8,15.181,10480800.0,-90.223
-1.7,15.184,10479600.0,-90.254
-1.6,15.179,10492100.0,-90.232
-1.5,15.177,10483000.0,-90.236
-1.4,15.179,10488100.0,-90.236
-1.3,15.176,10486700.0,-90.221
-1.2,15.176,10480800.0,-90.21
-1.1,15.179,10487200.0,-90.275
-1.0,15.18,10485000.0,-90.232
-0.9,15.172,10489800.0,-90.262
-0.8,15.178,10488600.0,-90.25
-0.7,15.184,10489800.0,-90.235
-0.6,15.176,10483500.0,-90.302
-0.5,15.176,10489800.0,-90.272
-0.4,15.18,10488400.0,-90.271
-0.3,15.18,10485000.0,-90.266
-0.2,15.176,10480500.0,-90.243
-0.1,15.19,10478200.0,-90.245
0.0,15.177,10480900.0,-90.273
0.1,15.189,10481100.0,-90.274
0.2,15.185,10483500.0,-90.261
0.3,15.185,10484300.0,-90.246
0.4,15.187,10483100.0,-90.259
0.5,15.189,10482200.0,-90.224
0.6,15.188,10477500.0,-90.274
0.7,15.187,10478300.0,-90.275
0.8,15.182,10483900.0,-90.262
0.9,15.179,10480000.0,-90.214
1.0,15.181,10484500.0,-90.241
1.1,15.186,10483800.0,-90.21
1.2,15.181,10480600.0,-90.209
1.3,15.18,10479200.0,-90.229
1.4,15.184,10486200.0,-90.238
1.5,15.181,10481500.0,-90.232
1.6,15.179,10486900.0,-90.247
1.7,15.187,10486500.0,-90.25
1.8,15.184,10484200.0,-90.23
1.9,15.177,10481300.0,-90.271
2.0,15.183,10486700.0,-90.245
2.1,15.172,10482100.0,-90.248
2.2,15.179,10487300.0,-90.254
2.3,15.181,10484600.0,-90.236
2.4,15.174,10487900.0,-90.239
2.5,15.186,10488600.0,-90.247
2.6,15.175,10487200.0,-90.255
2.7,15.18,10484100.0,-90.247
2.8,15.185,10480500.0,-90.238
2.9,15.179,10488300.0,-90.238
3.0,15.176,10483700.0,-90.218
