Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,16.245,9804580.0,-89.947
-1.9,16.241,9801970.0,-89.945
-1.8,16.245,9810420.0,-89.953
-1.7,16.241,9810220.0,-89.979
-1.6,16.243,9814880.0,-89.949
-1.5,16.227,9809530.0,-89.95
-1.4,16.217,9794390.0,-89.961
-1.3,16.225,9801650.0,-89.905
-1.2,16.233,9809200.0,-89.931
-1.1,16.223,9801090.0,-89.933
-1.0,16.244,9809620.0,-89.982
-0.9,16.236,9806470.0,-90.004
-0.8,16.232,9800680.0,-89.987
-0.7,16.227,9805700.0,-89.957
-0.6,16.231,9801110.0,-89.98
-0.5,16.232,9811230.0,-89.976
-0.4,16.242,9811670.0,-90.01
-0.3,16.236,9806670.0,-90.004
-0.2,16.232,9804800.0,-89.979
-0.1,16.229,9802170.0,-89.979
0.0,16.227,9802950.0,-89.953
0.1,16.239,9808570.0,-90.004
0.2,16.237,9801060.0,-90.001
0.3,16.231,9797340.0,-89.976
0.4,16.236,9802120.0,-90.018
0.5,16.24,9797460.0,-90.038
0.6,16.233,9809510.0,-89.994
0.7,16.251,9808200.0,-90.028
0.8,16.244,9802320.0,-90.037
0.9,16.25,9811690.0,-90.013
1.0,16.239,9811310.0,-89.981
1.1,16.219,9793860.0,-89.958
1.2,16.223,9798790.0,-89.932
1.3,16.239,9805700.0,-89.92
1.4,16.225,9796020.0,-89.948
1.5,16.242,9800210.0,-89.974
1.6,16.227,9808770.0,-90.01
1.7,16.226,9805600.0,-90.015
1.8,16.229,9800460.0,-90.028
1.9,16.223,9809130.0,-90.009
2.0,16.228,9802510.0,-90.003
2.1,16.24,9801280.0,-89.966
2.2,16.236,9804360.0,-89.944
2.3,16.227,9805160.0,-89.96
2.4,16.225,9804340.0,-89.939
2.5,16.219,9805510.0,-89.951
2.6,16.239,9807960.0,-89.992
2.7,16.227,9805010.0,-90.006
2.8,16.224,9802090.0,-89.988
2.9,16.231,9810900.0,-89.992
3.0,16.233,9800890.0,-90.003
