Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,16.414,9702220.0,-89.994
-1.9,16.412,9695470.0,-89.974
-1.8,16.414,9697760.0,-89.978
-1.7,16.414,9697110.0,-89.974
-1.6,16.403,9699130.0,-90.01
-1.5,16.41,9699840.0,-90.031
-1.4,16.415,9700520.0,-89.98
-1.3,16.415,9698800.0,-89.97
-1.2,16.415,9698100.0,-89.975
-1.1,16.406,9697890.0,-90.003
-1.0,16.418,9694060.0,-90.024
-0.9,16.411,9699810.0,-89.992
-0.8,16.41,9700040.0,-90.0
-0.7,16.406,9699500.0,-89.997
-0.6,16.412,9698240.0,-89.996
-0.5,16.419,9694260.0,-90.006
-0.4,16.402,9702010.0,-90.003
-0.3,16.41,9702190.0,-90.009
-0.2,16.408,9699960.0,-90.014
-0.1,16.415,9702670.0,-89.995
0.0,16.418,9696440.0,-89.966
0.1,16.41,9700680.0,-90.019
0.2,16.41,9697150.0,-90.014
0.3,16.415,9697320.0,-90.017
0.4,16.417,9701670.0,-90.012
0.5,16.419,9704950.0,-89.996
0.6,16.411,9693100.0,-89.974
0.7,16.411,9696020.0,-89.968
0.8,16.409,9696810.0,-89.949
0.9,16.417,9695740.0,-90.015
1.0,16.419,9698370.0,-90.038
1.1,16.408,9699240.0,-89.98
1.2,16.411,9705320.0,-89.991
1.3,16.408,9705020.0,-90.0
1.4,16.411,9694990.0,-89.97
1.5,16.419,9693170.0,-89.985
1.6,16.408,9702320.0,-90.014
1.7,16.405,9699250.0,-90.003
1.8,16.405,9696810.0,-90.026
1.9,16.415,9704810.0,-89.986
2.0,16.414,9700470.0,-89.961
2.1,16.406,9695950.0,-89.994
2.2,16.404,9694920.0,-89.983
2.3,16.4,9695510.0,-89.966
2.4,16.41,9697030.0,-90.009
2.5,16.415,9705900.0,-90.03
2.6,16.405,9700700.0,-89.951
2.7,16.407,9701700.0,-89.972
2.8,16.404,9705750.0,-89.971
2.9,16.412,9697520.0,-89.989
3.0,16.415,9697100.0,-89.987
