Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,16.177,9842750.0,-90.07
-1.9,16.178,9843640.0,-90.061
-1.8,16.187,9837970.0,-90.04
-1.7,16.183,9835020.0,-90.021
-1.6,16.185,9839370.0,-90.042
-1.5,16.167,9841380.0,-90.004
-1.4,16.161,9843730.0,-89.946
-1.3,16.167,9851240.0,-89.963
-1.2,16.174,9848340.0,-89.992
-1.1,16.17,9849110.0,-89.957
-1.0,16.181,9844710.0,-89.975
-0.9,16.165,9835920.0,-90.011
-0.8,16.157,9838690.0,-89.968
-0.7,16.168,9841800.0,-89.939
-0.6,16.162,9838700.0,-89.979
-0.5,16.155,9843150.0,-89.956
-0.4,16.165,9844240.0,-89.99
-0.3,16.157,9842970.0,-89.974
-0.2,16.16,9840150.0,-89.986
-0.1,16.156,9840340.0,-89.99
0.0,16.166,9833460.0,-89.985
0.1,16.177,9847350.0,-89.995
0.2,16.173,9844120.0,-90.016
0.3,16.166,9841900.0,-90.01
0.4,16.173,9843690.0,-90.043
0.5,16.166,9842980.0,-90.049
0.6,16.166,9847740.0,-89.973
0.7,16.172,9849740.0,-90.015
0.8,16.178,9848630.0,-90.038
0.9,16.165,9852320.0,-89.989
1.0,16.169,9848900.0,-89.966
1.1,16.156,9837190.0,-89.976
1.2,16.153,9844920.0,-89.947
1.3,16.162,9850720.0,-89.958
1.4,16.177,9839020.0,-89.939
1.5,16.173,9843800.0,-89.973
1.6,16.161,9844090.0,-90.05
1.7,16.163,9839100.0,-90.027
1.8,16.172,9836670.0,-89.987
1.9,16.171,9842040.0,-90.038
2.0,16.169,9838940.0,-89.993
2.1,16.169,9844700.0,-89.986
2.2,16.163,9846760.0,-90.0
2.3,16.162,9844570.0,-89.991
2.4,16.162,9844180.0,-89.992
2.5,16.159,9840760.0,-90.027
2.6,16.187,9841020.0,-89.993
2.7,16.172,9841670.0,-89.966
2.8,16.162,9843230.0,-89.952
2.9,16.171,9836040.0,-89.977
3.0,16.173,9847680.0,-89.939
