Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,16.319,9768450.0,-90.025
-1.9,16.323,9764450.0,-90.014
-1.8,16.323,9766510.0,-90.001
-1.7,16.319,9767800.0,-90.016
-1.6,16.297,9762770.0,-90.033
-1.5,16.309,9767760.0,-90.039
-1.4,16.314,9765780.0,-90.088
-1.3,16.315,9764260.0,-90.088
-1.2,16.314,9763240.0,-90.098
-1.1,16.303,9767350.0,-90.084
-1.0,16.303,9759290.0,-90.067
-0.9,16.311,9759690.0,-90.04
-0.8,16.311,9759790.0,-90.031
-0.7,16.307,9764600.0,-90.03
-0.6,16.306,9761370.0,-90.071
-0.5,16.305,9756970.0,-90.017
-0.4,16.299,9761300.0,-90.082
-0.3,16.298,9763160.0,-90.094
-0.2,16.294,9761310.0,-90.061
-0.1,16.31,9761570.0,-90.053
0.0,16.301,9769170.0,-90.056
0.1,16.294,9759280.0,-90.022
0.2,16.291,9757340.0,-90.03
0.3,16.296,9759310.0,-90.028
0.4,16.309,9759520.0,-90.038
0.5,16.306,9754340.0,-90.071
0.6,16.295,9769620.0,-90.026
0.7,16.3,9771540.0,-90.042
0.8,16.298,9773470.0,-90.044
0.9,16.31,9766240.0,-90.007
1.0,16.301,9755050.0,-89.972
1.1,16.289,9760800.0,-90.075
1.2,16.294,9759490.0,-90.094
1.3,16.291,9755420.0,-90.08
1.4,16.313,9766320.0,-90.071
1.5,16.299,9773100.0,-90.064
1.6,16.294,9761850.0,-89.977
1.7,16.291,9765950.0,-89.981
1.8,16.29,9769070.0,-89.996
1.9,16.309,9758680.0,-90.033
2.0,16.303,9759790.0,-90.051
2.1,16.29,9773680.0,-90.084
2.2,16.294,9768800.0,-90.088
2.3,16.294,9766500.0,-90.093
2.4,16.29,9772970.0,-90.03
2.5,16.299,9769200.0,-90.045
2.6,16.314,9755020.0,-90.075
2.7,16.319,9757030.0,-90.048
2.8,16.32,9760890.0,-90.001
2.9,16.291,9754960.0,-90.08
3.0,16.306,9760750.0,-90.037
