Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,15.955,9974330.0,-90.228
-1.9,15.942,9971450.0,-90.221
-1.8,15.938,9970800.0,-90.221
-1.7,15.938,9973160.0,-90.224
-1.6,15.959,9975210.0,-90.257
-1.5,15.946,9979980.0,-90.264
-1.4,15.941,9978100.0,-90.209
-1.3,15.945,9980300.0,-90.2
-1.2,15.95,9983650.0,-90.204
-1.1,15.957,9972650.0,-90.203
-1.0,15.945,9969470.0,-90.248
-0.9,15.955,9983070.0,-90.238
-0.8,15.954,9981030.0,-90.254
-0.7,15.954,9981320.0,-90.242
-0.6,15.945,9981580.0,-90.208
-0.5,15.945,9973960.0,-90.19
-0.4,15.957,9976110.0,-90.255
-0.3,15.96,9974940.0,-90.268
-0.2,15.961,9974030.0,-90.26
-0.1,15.94,9987270.0,-90.238
0.0,15.955,9985370.0,-90.195
0.1,15.949,9972550.0,-90.206
0.2,15.944,9973990.0,-90.191
0.3,15.944,9972690.0,-90.186
0.4,15.948,9973600.0,-90.264
0.5,15.959,9981230.0,-90.258
0.6,15.945,9982040.0,-90.2
0.7,15.948,9986760.0,-90.23
0.8,15.949,9985470.0,-90.241
0.9,15.955,9983010.0,-90.199
1.0,15.956,9978540.0,-90.224
1.1,15.953,9972930.0,-90.273
1.2,15.952,9968480.0,-90.261
1.3,15.955,9970750.0,-90.232
1.4,15.959,9977180.0,-90.287
1.5,15.952,9976580.0,-90.24
1.6,15.955,9979080.0,-90.198
1.7,15.954,9980050.0,-90.215
1.8,15.957,9980360.0,-90.238
1.9,15.959,9980350.0,-90.191
2.0,15.962,9973460.0,-90.254
2.1,15.954,9975890.0,-90.252
2.2,15.957,9971540.0,-90.238
2.3,15.953,9971090.0,-90.22
2.4,15.956,9977180.0,-90.245
2.5,15.963,9974350.0,-90.204
2.6,15.953,9978780.0,-90.226
2.7,15.952,9977370.0,-90.218
2.8,15.95,9977590.0,-90.227
2.9,15.952,9979150.0,-90.228
3.0,15.959,9982360.0,-90.246
