Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,14.677,10840000.0,-90.255
-1.9,14.682,10844700.0,-90.24
-1.8,14.676,10842700.0,-90.232
-1.7,14.671,10848000.0,-90.219
-1.6,14.681,10837800.0,-90.242
-1.5,14.681,10839600.0,-90.251
-1.4,14.686,10844200.0,-90.245
-1.3,14.689,10838600.0,-90.234
-1.2,14.678,10839700.0,-90.23
-1.1,14.679,10842800.0,-90.216
-1.0,14.685,10841800.0,-90.231
-0.9,14.672,10845900.0,-90.232
-0.8,14.682,10846900.0,-90.224
-0.7,14.684,10844700.0,-90.207
-0.6,14.673,10839700.0,-90.208
-0.5,14.677,10839700.0,-90.213
-0.4,14.68,10841900.0,-90.173
-0.3,14.674,10839300.0,-90.188
-0.2,14.674,10841200.0,-90.196
-0.1,14.674,10847700.0,-90.239
0.0,14.668,10848200.0,-90.214
0.1,14.676,10842300.0,-90.217
0.2,14.676,10844100.0,-90.224
0.3,14.672,10844900.0,-90.227
0.4,14.683,10844400.0,-90.197
0.5,14.676,10842100.0,-90.205
0.6,14.68,10849200.0,-90.221
0.7,14.674,10852000.0,-90.201
0.8,14.674,10849700.0,-90.194
0.9,14.678,10840000.0,-90.241
1.0,14.682,10852200.0,-90.254
1.1,14.681,10843400.0,-90.221
1.2,14.683,10842400.0,-90.238
1.3,14.684,10842300.0,-90.243
1.4,14.67,10848700.0,-90.215
1.5,14.681,10843500.0,-90.201
1.6,14.672,10846900.0,-90.277
1.7,14.676,10845700.0,-90.253
1.8,14.677,10844900.0,-90.234
1.9,14.682,10841200.0,-90.216
2.0,14.674,10842200.0,-90.255
2.1,14.686,10841600.0,-90.231
2.2,14.682,10841400.0,-90.234
2.3,14.674,10840000.0,-90.226
2.4,14.683,10843300.0,-90.234
2.5,14.683,10844700.0,-90.212
2.6,14.676,10846200.0,-90.221
2.7,14.681,10843400.0,-90.22
2.8,14.677,10843000.0,-90.209
2.9,14.68,10842800.0,-90.236
3.0,14.677,10847000.0,-90.236
