Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,15.622,10181100.0,-90.226
-1.9,15.62,10181800.0,-90.225
-1.8,15.623,10192500.0,-90.199
-1.7,15.623,10193200.0,-90.204
-1.6,15.627,10193900.0,-90.235
-1.5,15.624,10197500.0,-90.246
-1.4,15.61,10189700.0,-90.182
-1.3,15.61,10190900.0,-90.211
-1.2,15.613,10190600.0,-90.245
-1.1,15.609,10192400.0,-90.201
-1.0,15.617,10198900.0,-90.194
-0.9,15.629,10182800.0,-90.189
-0.8,15.624,10191200.0,-90.191
-0.7,15.622,10199200.0,-90.218
-0.6,15.632,10187400.0,-90.183
-0.5,15.627,10184400.0,-90.184
-0.4,15.602,10185400.0,-90.287
-0.3,15.611,10181600.0,-90.242
-0.2,15.618,10178900.0,-90.21
-0.1,15.601,10184700.0,-90.282
0.0,15.616,10187200.0,-90.227
0.1,15.631,10200700.0,-90.239
0.2,15.618,10195300.0,-90.258
0.3,15.607,10190100.0,-90.292
0.4,15.628,10200700.0,-90.248
0.5,15.617,10188000.0,-90.252
0.6,15.62,10183400.0,-90.195
0.7,15.631,10188800.0,-90.2
0.8,15.63,10191900.0,-90.221
0.9,15.631,10188000.0,-90.23
1.0,15.619,10198100.0,-90.262
1.1,15.614,10191200.0,-90.245
1.2,15.62,10185800.0,-90.245
1.3,15.627,10187200.0,-90.235
1.4,15.625,10187200.0,-90.24
1.5,15.638,10183300.0,-90.177
1.6,15.62,10190200.0,-90.255
1.7,15.622,10180400.0,-90.243
1.8,15.626,10185100.0,-90.212
1.9,15.631,10182200.0,-90.235
2.0,15.626,10175400.0,-90.254
2.1,15.611,10193900.0,-90.258
2.2,15.621,10188900.0,-90.293
2.3,15.634,10180800.0,-90.266
2.4,15.613,10195400.0,-90.272
2.5,15.619,10194200.0,-90.268
2.6,15.609,10194400.0,-90.179
2.7,15.607,10195100.0,-90.221
2.8,15.62,10191200.0,-90.289
2.9,15.603,10198200.0,-90.242
3.0,15.622,10194600.0,-90.214
