Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,16.542,9637490.0,-90.172
-1.9,16.541,9632100.0,-90.162
-1.8,16.54,9629160.0,-90.159
-1.7,16.533,9628870.0,-90.178
-1.6,16.516,9637370.0,-90.2
-1.5,16.518,9633480.0,-90.187
-1.4,16.524,9631330.0,-90.22
-1.3,16.521,9637360.0,-90.223
-1.2,16.517,9636470.0,-90.207
-1.1,16.517,9634870.0,-90.15
-1.0,16.523,9631180.0,-90.191
-0.9,16.507,9640760.0,-90.168
-0.8,16.507,9636000.0,-90.163
-0.7,16.508,9629100.0,-90.154
-0.6,16.524,9637850.0,-90.219
-0.5,16.524,9640100.0,-90.151
-0.4,16.519,9634310.0,-90.244
-0.3,16.517,9637600.0,-90.209
-0.2,16.527,9642420.0,-90.195
-0.1,16.522,9632190.0,-90.168
0.0,16.515,9634170.0,-90.236
0.1,16.529,9634680.0,-90.166
0.2,16.529,9632160.0,-90.181
0.3,16.528,9635170.0,-90.19
0.4,16.509,9641400.0,-90.221
0.5,16.521,9638620.0,-90.193
0.6,16.52,9634120.0,-90.18
0.7,16.515,9633040.0,-90.187
0.8,16.514,9635740.0,-90.206
0.9,16.52,9634550.0,-90.202
1.0,16.524,9635710.0,-90.228
1.1,16.517,9635690.0,-90.211
1.2,16.514,9639050.0,-90.183
1.3,16.517,9640710.0,-90.194
1.4,16.523,9630250.0,-90.206
1.5,16.537,9633160.0,-90.181
1.6,16.52,9632860.0,-90.184
1.7,16.52,9629650.0,-90.201
1.8,16.522,9629490.0,-90.207
1.9,16.529,9640120.0,-90.203
2.0,16.513,9630840.0,-90.191
2.1,16.527,9634800.0,-90.228
2.2,16.53,9639160.0,-90.208
2.3,16.528,9639200.0,-90.207
2.4,16.515,9630160.0,-90.174
2.5,16.518,9634100.0,-90.211
2.6,16.521,9629950.0,-90.154
2.7,16.519,9626390.0,-90.168
2.8,16.521,9628530.0,-90.183
2.9,16.52,9637930.0,-90.191
3.0,16.531,9634250.0,-90.152
