Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,15.934,9982100.0,-90.267
-1.9,15.947,9994960.0,-90.275
-1.8,15.948,9996510.0,-90.265
-1.7,15.946,9994760.0,-90.222
-1.6,15.922,9984160.0,-90.194
-1.5,15.941,9983150.0,-90.281
-1.4,15.922,10000200.0,-90.175
-1.3,15.915,9998140.0,-90.171
-1.2,15.915,9996820.0,-90.173
-1.1,15.932,9981830.0,-90.235
-1.0,15.941,9991920.0,-90.304
-0.9,15.928,9987120.0,-90.209
-0.8,15.935,9983060.0,-90.214
-0.7,15.935,9983960.0,-90.22
-0.6,15.93,9991810.0,-90.262
-0.5,15.915,9997280.0,-90.231
-0.4,15.933,9988650.0,-90.274
-0.3,15.933,9993440.0,-90.277
-0.2,15.937,9994390.0,-90.263
-0.1,15.932,9996030.0,-90.218
0.0,15.95,9986990.0,-90.182
0.1,15.928,9988770.0,-90.245
0.2,15.931,9987650.0,-90.229
0.3,15.939,9986530.0,-90.232
0.4,15.927,9983880.0,-90.222
0.5,15.949,9981350.0,-90.215
0.6,15.948,9982120.0,-90.213
0.7,15.942,9989090.0,-90.234
0.8,15.934,9987780.0,-90.213
0.9,15.931,9983000.0,-90.266
1.0,15.92,9980790.0,-90.258
1.1,15.917,9985470.0,-90.229
1.2,15.918,9983830.0,-90.24
1.3,15.918,9982420.0,-90.233
1.4,15.955,9988210.0,-90.242
1.5,15.938,9977360.0,-90.287
1.6,15.92,9981490.0,-90.242
1.7,15.926,9983410.0,-90.238
1.8,15.934,9983140.0,-90.233
1.9,15.934,9989130.0,-90.239
2.0,15.928,9986160.0,-90.263
2.1,15.951,9985910.0,-90.237
2.2,15.954,9985780.0,-90.224
2.3,15.949,9985760.0,-90.247
2.4,15.913,9991180.0,-90.222
2.5,15.932,9989780.0,-90.257
2.6,15.928,9986910.0,-90.237
2.7,15.925,9986540.0,-90.233
2.8,15.917,9985170.0,-90.229
2.9,15.93,9992030.0,-90.23
3.0,15.94,9992620.0,-90.24
