Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,15.265,10436600.0,-90.221
-1.9,15.256,10432200.0,-90.224
-1.8,15.261,10434500.0,-90.247
-1.7,15.266,10435100.0,-90.262
-1.6,15.265,10431100.0,-90.235
-1.5,15.256,10436600.0,-90.234
-1.4,15.257,10432800.0,-90.26
-1.3,15.255,10428000.0,-90.259
-1.2,15.253,10428700.0,-90.247
-1.1,15.264,10430700.0,-90.242
-1.0,15.271,10431600.0,-90.262
-0.9,15.258,10424200.0,-90.254
-0.8,15.263,10425500.0,-90.257
-0.7,15.264,10428600.0,-90.24
-0.6,15.254,10429300.0,-90.246
-0.5,15.249,10423600.0,-90.279
-0.4,15.27,10430700.0,-90.23
-0.3,15.272,10430500.0,-90.243
-0.2,15.263,10431000.0,-90.24
-0.1,15.27,10428100.0,-90.23
0.0,15.261,10421100.0,-90.256
0.1,15.25,10430700.0,-90.234
0.2,15.248,10430800.0,-90.213
0.3,15.248,10431300.0,-90.226
0.4,15.25,10430000.0,-90.241
0.5,15.259,10425800.0,-90.199
0.6,15.253,10431800.0,-90.229
0.7,15.259,10432300.0,-90.239
0.8,15.261,10430600.0,-90.243
0.9,15.244,10436500.0,-90.233
1.0,15.252,10430100.0,-90.194
1.1,15.269,10433500.0,-90.256
1.2,15.266,10433800.0,-90.246
1.3,15.262,10434500.0,-90.256
1.4,15.262,10434900.0,-90.247
1.5,15.256,10437900.0,-90.193
1.6,15.253,10430900.0,-90.268
1.7,15.25,10430500.0,-90.262
1.8,15.255,10431900.0,-90.269
1.9,15.267,10432600.0,-90.259
2.0,15.262,10433700.0,-90.214
2.1,15.253,10431500.0,-90.272
2.2,15.252,10434700.0,-90.266
2.3,15.25,10432100.0,-90.256
2.4,15.253,10430100.0,-90.238
2.5,15.256,10427700.0,-90.21
2.6,15.255,10429400.0,-90.26
2.7,15.257,10431000.0,-90.257
2.8,15.265,10432600.0,-90.251
2.9,15.254,10430800.0,-90.234
3.0,15.26,10426800.0,-90.225
