Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,12.615,12612200.0,-90.315
-1.9,12.612,12608800.0,-90.321
-1.8,12.61,12614500.0,-90.302
-1.7,12.611,12616300.0,-90.331
-1.6,12.617,12612600.0,-90.306
-1.5,12.615,12611100.0,-90.315
-1.4,12.617,12610800.0,-90.343
-1.3,12.616,12611500.0,-90.346
-1.2,12.608,12611400.0,-90.319
-1.1,12.618,12615400.0,-90.335
-1.0,12.614,12614400.0,-90.331
-0.9,12.619,12612500.0,-90.342
-0.8,12.622,12612400.0,-90.353
-0.7,12.621,12611900.0,-90.332
-0.6,12.618,12614200.0,-90.341
-0.5,12.617,12612900.0,-90.338
-0.4,12.623,12611800.0,-90.352
-0.3,12.619,12611400.0,-90.356
-0.2,12.623,12614500.0,-90.346
-0.1,12.62,12610600.0,-90.354
0.0,12.62,12618800.0,-90.352
0.1,12.622,12614700.0,-90.334
0.2,12.619,12613000.0,-90.331
0.3,12.616,12609800.0,-90.332
0.4,12.621,12604000.0,-90.341
0.5,12.62,12604800.0,-90.34
0.6,12.621,12611800.0,-90.344
0.7,12.622,12609300.0,-90.352
0.8,12.618,12608700.0,-90.331
0.9,12.622,12610800.0,-90.338
1.0,12.62,12610700.0,-90.333
1.1,12.62,12607100.0,-90.319
1.2,12.62,12607800.0,-90.323
1.3,12.619,12607900.0,-90.337
1.4,12.621,12607500.0,-90.319
1.5,12.62,12606500.0,-90.336
1.6,12.615,12614000.0,-90.324
1.7,12.616,12612700.0,-90.318
1.8,12.623,12610400.0,-90.319
1.9,12.614,12615400.0,-90.324
2.0,12.62,12612800.0,-90.302
2.1,12.619,12607700.0,-90.327
2.2,12.618,12610600.0,-90.312
2.3,12.617,12612900.0,-90.332
2.4,12.616,12613500.0,-90.344
2.5,12.62,12613500.0,-90.315
2.6,12.618,12613400.0,-90.322
2.7,12.619,12616000.0,-90.324
2.8,12.622,12614300.0,-90.306
2.9,12.617,12610600.0,-90.345
3.0,12.614,12615700.0,-90.346
