Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,16.121,9888090.0,-90.192
-1.9,16.11,9884070.0,-90.159
-1.8,16.114,9887930.0,-90.17
-1.7,16.123,9892200.0,-90.187
-1.6,16.109,9877660.0,-90.17
-1.5,16.109,9874600.0,-90.194
-1.4,16.109,9884170.0,-90.255
-1.3,16.106,9879100.0,-90.268
-1.2,16.098,9879950.0,-90.256
-1.1,16.112,9887650.0,-90.248
-1.0,16.104,9882170.0,-90.222
-0.9,16.104,9875260.0,-90.209
-0.8,16.103,9873330.0,-90.19
-0.7,16.11,9875660.0,-90.186
-0.6,16.094,9871460.0,-90.248
-0.5,16.11,9879360.0,-90.234
-0.4,16.121,9883520.0,-90.187
-0.3,16.122,9884850.0,-90.174
-0.2,16.115,9886240.0,-90.177
-0.1,16.114,9876740.0,-90.177
0.0,16.11,9878960.0,-90.221
0.1,16.1,9885350.0,-90.227
0.2,16.098,9883090.0,-90.233
0.3,16.091,9880260.0,-90.234
0.4,16.113,9883180.0,-90.172
0.5,16.101,9881100.0,-90.205
0.6,16.104,9875940.0,-90.218
0.7,16.114,9873360.0,-90.231
0.8,16.112,9873910.0,-90.221
0.9,16.106,9882740.0,-90.213
1.0,16.118,9879730.0,-90.235
1.1,16.116,9875620.0,-90.198
1.2,16.112,9873900.0,-90.191
1.3,16.115,9877610.0,-90.191
1.4,16.118,9879520.0,-90.209
1.5,16.113,9879220.0,-90.203
1.6,16.111,9880180.0,-90.182
1.7,16.113,9882520.0,-90.169
1.8,16.112,9882020.0,-90.177
1.9,16.114,9878120.0,-90.196
2.0,16.106,9879410.0,-90.166
2.1,16.112,9882040.0,-90.191
2.2,16.108,9884140.0,-90.192
2.3,16.105,9882910.0,-90.184
2.4,16.112,9879300.0,-90.211
2.5,16.12,9884160.0,-90.191
2.6,16.104,9882470.0,-90.203
2.7,16.111,9884950.0,-90.211
2.8,16.114,9881600.0,-90.218
2.9,16.099,9879660.0,-90.207
3.0,16.097,9885560.0,-90.195
