Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,13.529,11770000.0,-90.275
-1.9,13.524,11768100.0,-90.258
-1.8,13.525,11767000.0,-90.261
-1.7,13.527,11765900.0,-90.273
-1.6,13.528,11765800.0,-90.308
-1.5,13.528,11769100.0,-90.292
-1.4,13.528,11765300.0,-90.277
-1.3,13.53,11761100.0,-90.298
-1.2,13.535,11763300.0,-90.288
-1.1,13.528,11763200.0,-90.297
-1.0,13.534,11764700.0,-90.286
-0.9,13.533,11766500.0,-90.317
-0.8,13.532,11763800.0,-90.318
-0.7,13.532,11764300.0,-90.307
-0.6,13.527,11765300.0,-90.259
-0.5,13.532,11759500.0,-90.294
-0.4,13.529,11764500.0,-90.302
-0.3,13.53,11764600.0,-90.289
-0.2,13.531,11761100.0,-90.282
-0.1,13.531,11759500.0,-90.268
0.0,13.523,11764000.0,-90.288
0.1,13.531,11762000.0,-90.265
0.2,13.529,11759600.0,-90.27
0.3,13.529,11760900.0,-90.256
0.4,13.532,11763400.0,-90.294
0.5,13.524,11767100.0,-90.269
0.6,13.529,11763100.0,-90.277
0.7,13.526,11765100.0,-90.291
0.8,13.524,11766500.0,-90.247
0.9,13.527,11765600.0,-90.279
1.0,13.531,11765100.0,-90.273
1.1,13.526,11771100.0,-90.261
1.2,13.529,11766400.0,-90.266
1.3,13.527,11765600.0,-90.276
1.4,13.522,11765800.0,-90.257
1.5,13.527,11764400.0,-90.274
1.6,13.528,11762800.0,-90.266
1.7,13.528,11767500.0,-90.281
1.8,13.524,11767700.0,-90.274
1.9,13.525,11766800.0,-90.266
2.0,13.53,11765600.0,-90.258
2.1,13.529,11765900.0,-90.275
2.2,13.527,11763200.0,-90.265
2.3,13.529,11762200.0,-90.276
2.4,13.532,11770600.0,-90.279
2.5,13.524,11767500.0,-90.269
2.6,13.526,11766800.0,-90.292
2.7,13.525,11766500.0,-90.293
2.8,13.529,11766300.0,-90.276
2.9,13.533,11764600.0,-90.302
3.0,13.53,11766700.0,-90.293
