Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,15.675,10157800.0,-90.054
-1.9,15.675,10152700.0,-90.072
-1.8,15.667,10152300.0,-90.088
-1.7,15.67,10153100.0,-90.089
-1.6,15.678,10156700.0,-90.054
-1.5,15.67,10153200.0,-90.02
-1.4,15.673,10159000.0,-90.088
-1.3,15.678,10160100.0,-90.085
-1.2,15.676,10156700.0,-90.075
-1.1,15.662,10159300.0,-90.038
-1.0,15.672,10152000.0,-90.074
-0.9,15.666,10159200.0,-90.053
-0.8,15.659,10157600.0,-90.046
-0.7,15.662,10158600.0,-90.061
-0.6,15.681,10162000.0,-90.051
-0.5,15.659,10166000.0,-90.063
-0.4,15.676,10159700.0,-90.041
-0.3,15.669,10158200.0,-90.043
-0.2,15.668,10161800.0,-90.043
-0.1,15.663,10159800.0,-90.075
0.0,15.677,10158300.0,-90.035
0.1,15.663,10159500.0,-90.059
0.2,15.665,10163000.0,-90.055
0.3,15.67,10157900.0,-90.059
0.4,15.663,10155800.0,-90.083
0.5,15.659,10151000.0,-90.091
0.6,15.663,10155300.0,-90.059
0.7,15.663,10157700.0,-90.072
0.8,15.663,10156900.0,-90.08
0.9,15.671,10159900.0,-90.068
1.0,15.673,10158300.0,-90.094
1.1,15.67,10158700.0,-90.105
1.2,15.669,10156100.0,-90.099
1.3,15.671,10157400.0,-90.093
1.4,15.667,10157200.0,-90.07
1.5,15.667,10158200.0,-90.052
1.6,15.661,10158500.0,-90.084
1.7,15.661,10158600.0,-90.084
1.8,15.665,10159700.0,-90.073
1.9,15.678,10154800.0,-90.077
2.0,15.668,10156400.0,-90.076
2.1,15.671,10154000.0,-90.036
2.2,15.678,10153300.0,-90.043
2.3,15.683,10154700.0,-90.046
2.4,15.667,10151200.0,-90.105
2.5,15.671,10163000.0,-90.074
2.6,15.672,10151400.0,-90.047
2.7,15.669,10151900.0,-90.07
2.8,15.664,10152000.0,-90.07
2.9,15.67,10162000.0,-90.078
3.0,15.676,10160100.0,-90.04
