Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,16.257,9787410.0,-90.185
-1.9,16.258,9787760.0,-90.189
-1.8,16.258,9786260.0,-90.18
-1.7,16.256,9785150.0,-90.159
-1.6,16.254,9782470.0,-90.178
-1.5,16.257,9778930.0,-90.172
-1.4,16.272,9791350.0,-90.178
-1.3,16.266,9788670.0,-90.2
-1.2,16.249,9784560.0,-90.194
-1.1,16.257,9795270.0,-90.175
-1.0,16.262,9790400.0,-90.17
-0.9,16.274,9780250.0,-90.133
-0.8,16.265,9788200.0,-90.111
-0.7,16.25,9791810.0,-90.119
-0.6,16.262,9785540.0,-90.149
-0.5,16.254,9784540.0,-90.138
-0.4,16.268,9792460.0,-90.187
-0.3,16.265,9789590.0,-90.192
-0.2,16.26,9784510.0,-90.177
-0.1,16.264,9791890.0,-90.194
0.0,16.249,9792060.0,-90.175
0.1,16.26,9786680.0,-90.12
0.2,16.262,9791020.0,-90.131
0.3,16.259,9796150.0,-90.149
0.4,16.259,9791100.0,-90.132
0.5,16.258,9794900.0,-90.17
0.6,16.268,9801490.0,-90.18
0.7,16.268,9799470.0,-90.203
0.8,16.257,9796820.0,-90.211
0.9,16.264,9798160.0,-90.17
1.0,16.266,9795290.0,-90.204
1.1,16.259,9791970.0,-90.187
1.2,16.269,9790480.0,-90.18
1.3,16.273,9792910.0,-90.168
1.4,16.265,9790160.0,-90.19
1.5,16.257,9788900.0,-90.139
1.6,16.247,9789130.0,-90.147
1.7,16.254,9787940.0,-90.173
1.8,16.266,9785900.0,-90.165
1.9,16.255,9788670.0,-90.168
2.0,16.262,9794500.0,-90.164
2.1,16.256,9788380.0,-90.188
2.2,16.247,9789750.0,-90.176
2.3,16.244,9789930.0,-90.162
2.4,16.252,9786430.0,-90.185
2.5,16.252,9796020.0,-90.189
2.6,16.256,9788580.0,-90.158
2.7,16.251,9787990.0,-90.147
2.8,16.256,9789340.0,-90.156
2.9,16.262,9782810.0,-90.164
3.0,16.265,9793380.0,-90.205
