Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,14.702,10821500.0,-90.254
-1.9,14.7,10827200.0,-90.26
-1.8,14.7,10827900.0,-90.28
-1.7,14.692,10827000.0,-90.264
-1.6,14.698,10819700.0,-90.234
-1.5,14.701,10823900.0,-90.243
-1.4,14.704,10824600.0,-90.227
-1.3,14.704,10823000.0,-90.232
-1.2,14.699,10817900.0,-90.242
-1.1,14.694,10829400.0,-90.272
-1.0,14.7,10825700.0,-90.242
-0.9,14.693,10821600.0,-90.287
-0.8,14.692,10825700.0,-90.27
-0.7,14.697,10826400.0,-90.258
-0.6,14.704,10825900.0,-90.221
-0.5,14.692,10825700.0,-90.265
-0.4,14.699,10829600.0,-90.226
-0.3,14.696,10828100.0,-90.231
-0.2,14.695,10824500.0,-90.234
-0.1,14.698,10831100.0,-90.28
0.0,14.696,10834000.0,-90.25
0.1,14.697,10826600.0,-90.276
0.2,14.694,10829800.0,-90.275
0.3,14.699,10831000.0,-90.28
0.4,14.701,10826700.0,-90.24
0.5,14.704,10821800.0,-90.264
0.6,14.708,10832600.0,-90.28
0.7,14.704,10830600.0,-90.268
0.8,14.703,10830000.0,-90.277
0.9,14.706,10822500.0,-90.263
1.0,14.708,10831200.0,-90.271
1.1,14.697,10824300.0,-90.273
1.2,14.704,10821600.0,-90.27
1.3,14.705,10824600.0,-90.257
1.4,14.698,10825600.0,-90.257
1.5,14.698,10823400.0,-90.245
1.6,14.706,10824400.0,-90.276
1.7,14.701,10824000.0,-90.269
1.8,14.698,10821900.0,-90.249
1.9,14.703,10824000.0,-90.265
2.0,14.7,10826400.0,-90.248
2.1,14.695,10826700.0,-90.26
2.2,14.694,10820900.0,-90.232
2.3,14.658,10823700.0,-90.23
2.4,14.662,10818800.0,-90.286
2.5,14.683,10827700.0,-90.257
2.6,14.696,10821700.0,-90.267
2.7,14.703,10823900.0,-90.275
2.8,14.697,10828400.0,-90.268
2.9,14.701,10827500.0,-90.236
3.0,14.709,10823400.0,-90.262
