Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,15.73,10112100.0,-90.205
-1.9,15.729,10112400.0,-90.205
-1.8,15.733,10108100.0,-90.206
-1.7,15.74,10104100.0,-90.203
-1.6,15.731,10106400.0,-90.225
-1.5,15.74,10106900.0,-90.272
-1.4,15.76,10119100.0,-90.175
-1.3,15.753,10118200.0,-90.209
-1.2,15.737,10113300.0,-90.238
-1.1,15.755,10117900.0,-90.195
-1.0,15.752,10113500.0,-90.192
-0.9,15.746,10097900.0,-90.199
-0.8,15.75,10100100.0,-90.153
-0.7,15.757,10103200.0,-90.16
-0.6,15.745,10100600.0,-90.177
-0.5,15.748,10102200.0,-90.221
-0.4,15.736,10115500.0,-90.213
-0.3,15.736,10117400.0,-90.226
-0.2,15.744,10105900.0,-90.243
-0.1,15.744,10120200.0,-90.19
0.0,15.749,10110000.0,-90.192
0.1,15.742,10101100.0,-90.197
0.2,15.745,10104100.0,-90.184
0.3,15.743,10104600.0,-90.143
0.4,15.74,10100600.0,-90.217
0.5,15.73,10108100.0,-90.18
0.6,15.734,10118200.0,-90.201
0.7,15.732,10114800.0,-90.207
0.8,15.735,10112800.0,-90.203
0.9,15.733,10108700.0,-90.204
1.0,15.741,10107100.0,-90.225
1.1,15.755,10108200.0,-90.209
1.2,15.744,10110600.0,-90.203
1.3,15.734,10110400.0,-90.201
1.4,15.743,10108800.0,-90.201
1.5,15.74,10113800.0,-90.172
1.6,15.744,10104900.0,-90.212
1.7,15.759,10109000.0,-90.22
1.8,15.752,10110700.0,-90.21
1.9,15.745,10109100.0,-90.204
2.0,15.74,10112700.0,-90.252
2.1,15.738,10112000.0,-90.184
2.2,15.732,10112700.0,-90.193
2.3,15.734,10109600.0,-90.236
2.4,15.736,10115700.0,-90.186
2.5,15.756,10108500.0,-90.175
2.6,15.75,10101900.0,-90.196
2.7,15.739,10101700.0,-90.172
2.8,15.741,10106200.0,-90.175
2.9,15.752,10101200.0,-90.217
3.0,15.741,10105800.0,-90.249
