Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,16.321,9747470.0,-90.013
-1.9,16.325,9744240.0,-90.012
-1.8,16.325,9748790.0,-89.998
-1.7,16.323,9753100.0,-90.013
-1.6,16.333,9745990.0,-89.985
-1.5,16.317,9750380.0,-89.969
-1.4,16.327,9745870.0,-90.047
-1.3,16.333,9743730.0,-90.016
-1.2,16.332,9745400.0,-89.993
-1.1,16.327,9745780.0,-90.047
-1.0,16.337,9748650.0,-90.039
-0.9,16.326,9754490.0,-90.016
-0.8,16.327,9755390.0,-90.038
-0.7,16.323,9751300.0,-90.061
-0.6,16.327,9754110.0,-89.997
-0.5,16.324,9752140.0,-89.995
-0.4,16.326,9743140.0,-90.0
-0.3,16.326,9743280.0,-89.987
-0.2,16.331,9751390.0,-89.995
-0.1,16.327,9739590.0,-90.041
0.0,16.327,9744100.0,-90.017
0.1,16.325,9755310.0,-90.011
0.2,16.325,9752970.0,-90.039
0.3,16.325,9751060.0,-90.06
0.4,16.324,9750950.0,-89.983
0.5,16.325,9747110.0,-90.013
0.6,16.332,9742800.0,-90.038
0.7,16.335,9746050.0,-90.02
0.8,16.332,9745780.0,-90.001
0.9,16.335,9745640.0,-90.036
1.0,16.326,9739460.0,-90.016
1.1,16.319,9745870.0,-90.015
1.2,16.322,9744080.0,-90.015
1.3,16.326,9747420.0,-90.004
1.4,16.319,9742250.0,-89.982
1.5,16.328,9749050.0,-90.004
1.6,16.342,9748690.0,-90.014
1.7,16.342,9747630.0,-90.02
1.8,16.336,9746460.0,-90.001
1.9,16.338,9755100.0,-90.019
2.0,16.332,9748980.0,-90.022
2.1,16.321,9745990.0,-90.0
2.2,16.33,9746950.0,-90.001
2.3,16.332,9746550.0,-90.004
2.4,16.325,9744710.0,-90.023
2.5,16.331,9745140.0,-90.004
2.6,16.329,9751810.0,-89.979
2.7,16.327,9751410.0,-89.993
2.8,16.322,9748730.0,-90.015
2.9,16.323,9751710.0,-90.012
3.0,16.327,9753830.0,-89.999
