Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,15.051,10583300.0,-90.298
-1.9,15.047,10594400.0,-90.293
-1.8,15.04,10595300.0,-90.305
-1.7,15.038,10591100.0,-90.315
-1.6,15.02,10586500.0,-90.181
-1.5,15.044,10577100.0,-90.237
-1.4,15.034,10580900.0,-90.317
-1.3,15.034,10571500.0,-90.299
-1.2,15.033,10566400.0,-90.29
-1.1,15.024,10594600.0,-90.288
-1.0,15.05,10579600.0,-90.219
-0.9,15.035,10564300.0,-90.251
-0.8,15.032,10564900.0,-90.24
-0.7,15.033,10563900.0,-90.209
-0.6,15.034,10578000.0,-90.315
-0.5,15.053,10577600.0,-90.245
-0.4,15.037,10576000.0,-90.153
-0.3,15.036,10581900.0,-90.176
-0.2,15.036,10586600.0,-90.16
-0.1,15.04,10574600.0,-90.261
0.0,15.05,10580700.0,-90.228
0.1,15.046,10589700.0,-90.169
0.2,15.045,10588300.0,-90.156
0.3,15.048,10591800.0,-90.169
0.4,15.027,10570000.0,-90.223
0.5,15.057,10578200.0,-90.243
0.6,15.047,10592200.0,-90.179
0.7,15.052,10591800.0,-90.184
0.8,15.056,10594900.0,-90.198
0.9,15.021,10576800.0,-90.19
1.0,15.039,10583400.0,-90.238
1.1,15.053,10594000.0,-90.202
1.2,15.057,10591700.0,-90.22
1.3,15.052,10590100.0,-90.206
1.4,15.045,10568600.0,-90.203
1.5,15.024,10580200.0,-90.238
1.6,15.05,10586800.0,-90.186
1.7,15.047,10587000.0,-90.21
1.8,15.044,10585400.0,-90.203
1.9,15.05,10573400.0,-90.215
2.0,15.034,10581200.0,-90.25
2.1,15.038,10583200.0,-90.198
2.2,15.035,10580700.0,-90.199
2.3,15.032,10581300.0,-90.195
2.4,15.051,10568800.0,-90.264
2.5,15.043,10577200.0,-90.265
2.6,15.028,10577700.0,-90.168
2.7,15.023,10580100.0,-90.175
2.8,15.023,10578000.0,-90.165
2.9,15.037,10566700.0,-90.296
3.0,15.039,10576000.0,-90.258
