Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,13.27,11993700.0,-90.291
-1.9,13.268,11992500.0,-90.286
-1.8,13.267,11993900.0,-90.29
-1.7,13.272,11992300.0,-90.307
-1.6,13.265,11996100.0,-90.317
-1.5,13.27,11997000.0,-90.284
-1.4,13.268,11991700.0,-90.265
-1.3,13.265,11993600.0,-90.264
-1.2,13.267,11995000.0,-90.26
-1.1,13.271,11995500.0,-90.28
-1.0,13.263,11993600.0,-90.284
-0.9,13.264,11992300.0,-90.295
-0.8,13.264,11991200.0,-90.278
-0.7,13.265,11995000.0,-90.272
-0.6,13.267,11991000.0,-90.273
-0.5,13.273,11993100.0,-90.288
-0.4,13.265,11994200.0,-90.311
-0.3,13.268,11992800.0,-90.285
-0.2,13.268,11993900.0,-90.277
-0.1,13.262,11994700.0,-90.266
0.0,13.267,11995800.0,-90.265
0.1,13.267,11994200.0,-90.29
0.2,13.264,11994300.0,-90.281
0.3,13.261,11995200.0,-90.285
0.4,13.266,11998100.0,-90.299
0.5,13.266,11999000.0,-90.281
0.6,13.262,11994600.0,-90.284
0.7,13.262,11993800.0,-90.27
0.8,13.264,11998700.0,-90.271
0.9,13.265,11999900.0,-90.295
1.0,13.261,11995300.0,-90.29
1.1,13.262,11993800.0,-90.293
1.2,13.264,11994800.0,-90.286
1.3,13.266,12001400.0,-90.291
1.4,13.271,11995800.0,-90.3
1.5,13.264,11995100.0,-90.295
1.6,13.265,11998100.0,-90.306
1.7,13.265,11996900.0,-90.304
1.8,13.267,11995600.0,-90.291
1.9,13.267,11991900.0,-90.302
2.0,13.275,11989700.0,-90.315
2.1,13.272,11992800.0,-90.319
2.2,13.268,11988600.0,-90.322
2.3,13.27,11989400.0,-90.3
2.4,13.268,11994200.0,-90.296
2.5,13.265,11990100.0,-90.287
2.6,13.273,11990900.0,-90.32
2.7,13.272,11988400.0,-90.299
2.8,13.272,11989300.0,-90.276
2.9,13.266,11993700.0,-90.278
3.0,13.27,11994800.0,-90.282
