Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,14.713,10809500.0,-90.278
-1.9,14.715,10816200.0,-90.254
-1.8,14.712,10809600.0,-90.27
-1.7,14.72,10806500.0,-90.266
-1.6,14.714,10812100.0,-90.23
-1.5,14.716,10810400.0,-90.221
-1.4,14.718,10804500.0,-90.211
-1.3,14.709,10804600.0,-90.213
-1.2,14.71,10810800.0,-90.212
-1.1,14.715,10805200.0,-90.19
-1.0,14.721,10806300.0,-90.223
-0.9,14.73,10809800.0,-90.269
-0.8,14.725,10805100.0,-90.266
-0.7,14.714,10804600.0,-90.23
-0.6,14.719,10810900.0,-90.254
-0.5,14.718,10815600.0,-90.223
-0.4,14.725,10813800.0,-90.22
-0.3,14.722,10816800.0,-90.225
-0.2,14.721,10816000.0,-90.237
-0.1,14.721,10814300.0,-90.239
0.0,14.717,10811300.0,-90.254
0.1,14.721,10810400.0,-90.232
0.2,14.722,10813000.0,-90.234
0.3,14.715,10817000.0,-90.237
0.4,14.719,10812600.0,-90.232
0.5,14.723,10813200.0,-90.272
0.6,14.724,10813900.0,-90.236
0.7,14.727,10812900.0,-90.238
0.8,14.72,10816400.0,-90.266
0.9,14.733,10815600.0,-90.219
1.0,14.727,10811900.0,-90.209
1.1,14.722,10802600.0,-90.257
1.2,14.724,10804600.0,-90.224
1.3,14.731,10813200.0,-90.216
1.4,14.724,10800800.0,-90.222
1.5,14.729,10803200.0,-90.232
1.6,14.718,10807600.0,-90.276
1.7,14.717,10805500.0,-90.265
1.8,14.722,10800200.0,-90.255
1.9,14.721,10813200.0,-90.279
2.0,14.726,10806100.0,-90.246
2.1,14.722,10811000.0,-90.208
2.2,14.721,10814400.0,-90.223
2.3,14.72,10814400.0,-90.23
2.4,14.718,10808300.0,-90.221
2.5,14.709,10806500.0,-90.254
2.6,14.722,10808100.0,-90.24
2.7,14.715,10810600.0,-90.226
2.8,14.712,10809500.0,-90.21
2.9,14.717,10805200.0,-90.221
3.0,14.723,10817100.0,-90.225
