Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,14.13,11259000.0,-90.242
-1.9,14.129,11260200.0,-90.263
-1.8,14.13,11259000.0,-90.248
-1.7,14.135,11255800.0,-90.244
-1.6,14.13,11263000.0,-90.275
-1.5,14.126,11263400.0,-90.263
-1.4,14.137,11260100.0,-90.213
-1.3,14.137,11262400.0,-90.224
-1.2,14.139,11262800.0,-90.207
-1.1,14.135,11260900.0,-90.216
-1.0,14.135,11261200.0,-90.233
-0.9,14.13,11260400.0,-90.264
-0.8,14.131,11254800.0,-90.251
-0.7,14.126,11255600.0,-90.221
-0.6,14.127,11254400.0,-90.266
-0.5,14.124,11260600.0,-90.269
-0.4,14.132,11272400.0,-90.225
-0.3,14.127,11268100.0,-90.236
-0.2,14.127,11261800.0,-90.256
-0.1,14.132,11268400.0,-90.223
0.0,14.136,11263000.0,-90.248
0.1,14.136,11257200.0,-90.238
0.2,14.138,11257500.0,-90.217
0.3,14.136,11259200.0,-90.218
0.4,14.138,11260100.0,-90.22
0.5,14.136,11263000.0,-90.247
0.6,14.125,11258400.0,-90.238
0.7,14.126,11261000.0,-90.243
0.8,14.129,11256100.0,-90.236
0.9,14.13,11261900.0,-90.252
1.0,14.132,11260900.0,-90.213
1.1,14.144,11266800.0,-90.23
1.2,14.144,11260800.0,-90.241
1.3,14.137,11263100.0,-90.235
1.4,14.137,11261200.0,-90.252
1.5,14.137,11264800.0,-90.265
1.6,14.131,11264000.0,-90.223
1.7,14.13,11265400.0,-90.238
1.8,14.128,11267400.0,-90.258
1.9,14.132,11265500.0,-90.205
2.0,14.131,11262400.0,-90.213
2.1,14.135,11255300.0,-90.26
2.2,14.134,11256800.0,-90.238
2.3,14.135,11257400.0,-90.232
2.4,14.136,11254500.0,-90.252
2.5,14.134,11259800.0,-90.257
2.6,14.132,11267300.0,-90.23
2.7,14.134,11263100.0,-90.252
2.8,14.133,11263900.0,-90.278
2.9,14.129,11266800.0,-90.218
3.0,14.129,11259600.0,-90.229
