Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,16.564,9611550.0,-90.038
-1.9,16.553,9612570.0,-90.027
-1.8,16.558,9611870.0,-90.025
-1.7,16.558,9608980.0,-90.04
-1.6,16.558,9609880.0,-90.038
-1.5,16.56,9610190.0,-90.059
-1.4,16.561,9611200.0,-90.048
-1.3,16.559,9613200.0,-90.03
-1.2,16.566,9615370.0,-90.03
-1.1,16.558,9612010.0,-90.038
-1.0,16.549,9615690.0,-90.025
-0.9,16.556,9608330.0,-90.031
-0.8,16.557,9611480.0,-90.042
-0.7,16.558,9616120.0,-90.03
-0.6,16.547,9611470.0,-89.996
-0.5,16.555,9617300.0,-90.045
-0.4,16.551,9609570.0,-89.998
-0.3,16.548,9614280.0,-90.04
-0.2,16.546,9613320.0,-90.05
-0.1,16.562,9611120.0,-90.005
0.0,16.551,9612720.0,-90.058
0.1,16.558,9612040.0,-90.025
0.2,16.549,9614440.0,-90.038
0.3,16.545,9617340.0,-90.05
0.4,16.56,9611720.0,-90.044
0.5,16.549,9609680.0,-90.034
0.6,16.561,9614390.0,-90.061
0.7,16.558,9614930.0,-90.059
0.8,16.554,9618000.0,-90.043
0.9,16.559,9614200.0,-90.043
1.0,16.564,9615330.0,-90.028
1.1,16.565,9610880.0,-90.035
1.2,16.558,9608380.0,-90.07
1.3,16.552,9614370.0,-90.057
1.4,16.559,9611740.0,-90.036
1.5,16.557,9617780.0,-90.055
1.6,16.564,9609240.0,-90.037
1.7,16.569,9610080.0,-90.063
1.8,16.562,9613320.0,-90.039
1.9,16.557,9610280.0,-90.025
2.0,16.554,9615810.0,-90.046
2.1,16.55,9612150.0,-90.022
2.2,16.556,9612450.0,-90.033
2.3,16.564,9612620.0,-90.031
2.4,16.554,9612270.0,-90.037
2.5,16.56,9611680.0,-90.063
2.6,16.555,9614630.0,-90.037
2.7,16.554,9614360.0,-90.026
2.8,16.558,9613730.0,-90.019
2.9,16.56,9610570.0,-90.029
3.0,16.553,9613190.0,-90.027
