Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,15.806,10061100.0,-89.998
-1.9,15.809,10062700.0,-90.026
-1.8,15.809,10065800.0,-90.043
-1.7,15.807,10065100.0,-90.051
-1.6,15.813,10071300.0,-89.998
-1.5,15.806,10062900.0,-89.995
-1.4,15.809,10065600.0,-90.04
-1.3,15.813,10065900.0,-90.024
-1.2,15.817,10067800.0,-90.024
-1.1,15.813,10061600.0,-90.013
-1.0,15.822,10063100.0,-90.039
-0.9,15.818,10066800.0,-89.995
-0.8,15.823,10064400.0,-89.987
-0.7,15.82,10064200.0,-89.973
-0.6,15.809,10060100.0,-90.028
-0.5,15.818,10070300.0,-90.012
-0.4,15.823,10064900.0,-89.992
-0.3,15.821,10063900.0,-89.998
-0.2,15.824,10061200.0,-90.015
-0.1,15.807,10063400.0,-90.012
0.0,15.817,10060600.0,-89.969
0.1,15.82,10066100.0,-90.009
0.2,15.814,10064300.0,-90.02
0.3,15.818,10064100.0,-90.006
0.4,15.807,10063300.0,-89.99
0.5,15.812,10062400.0,-90.015
0.6,15.809,10063400.0,-90.003
0.7,15.812,10065300.0,-89.997
0.8,15.804,10064800.0,-90.002
0.9,15.807,10068200.0,-89.994
1.0,15.81,10067700.0,-89.996
1.1,15.806,10069000.0,-90.004
1.2,15.805,10069600.0,-89.991
1.3,15.802,10066000.0,-89.991
1.4,15.812,10065700.0,-90.014
1.5,15.809,10063100.0,-90.028
1.6,15.802,10068200.0,-89.981
1.7,15.799,10067100.0,-89.995
1.8,15.8,10065100.0,-89.994
1.9,15.814,10067100.0,-90.033
2.0,15.813,10070300.0,-90.021
2.1,15.802,10062900.0,-90.041
2.2,15.805,10066600.0,-90.031
2.3,15.807,10067300.0,-90.048
2.4,15.819,10066600.0,-89.978
2.5,15.809,10062100.0,-90.008
2.6,15.809,10071000.0,-90.026
2.7,15.812,10068000.0,-90.021
2.8,15.812,10066600.0,-90.004
2.9,15.821,10060000.0,-90.029
3.0,15.81,10063100.0,-90.041
