Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,13.363,11907300.0,-90.299
-1.9,13.365,11906900.0,-90.311
-1.8,13.364,11904900.0,-90.291
-1.7,13.364,11905400.0,-90.295
-1.6,13.367,11905800.0,-90.296
-1.5,13.363,11905900.0,-90.279
-1.4,13.364,11905800.0,-90.279
-1.3,13.364,11904300.0,-90.28
-1.2,13.363,11905000.0,-90.272
-1.1,13.366,11906900.0,-90.295
-1.0,13.363,11906000.0,-90.282
-0.9,13.367,11904600.0,-90.273
-0.8,13.366,11906400.0,-90.277
-0.7,13.365,11908100.0,-90.267
-0.6,13.366,11907200.0,-90.297
-0.5,13.367,11907100.0,-90.265
-0.4,13.363,11910600.0,-90.269
-0.3,13.365,11908800.0,-90.269
-0.2,13.37,11910800.0,-90.273
-0.1,13.365,11905800.0,-90.269
0.0,13.366,11907700.0,-90.275
0.1,13.368,11910600.0,-90.277
0.2,13.371,11910600.0,-90.283
0.3,13.367,11911200.0,-90.285
0.4,13.366,11907900.0,-90.258
0.5,13.366,11908900.0,-90.271
0.6,13.367,11910600.0,-90.279
0.7,13.364,11911000.0,-90.284
0.8,13.363,11909300.0,-90.266
0.9,13.36,11909200.0,-90.269
1.0,13.362,11908200.0,-90.276
1.1,13.361,11908100.0,-90.293
1.2,13.358,11911200.0,-90.295
1.3,13.361,11909500.0,-90.276
1.4,13.364,11908900.0,-90.3
1.5,13.361,11909000.0,-90.281
1.6,13.36,11904100.0,-90.275
1.7,13.36,11902400.0,-90.264
1.8,13.359,11909200.0,-90.278
1.9,13.358,11908100.0,-90.294
2.0,13.361,11906100.0,-90.296
2.1,13.362,11905000.0,-90.279
2.2,13.362,11908400.0,-90.288
2.3,13.364,11907600.0,-90.288
2.4,13.36,11903800.0,-90.289
2.5,13.363,11906700.0,-90.301
2.6,13.366,11908000.0,-90.292
2.7,13.367,11906800.0,-90.294
2.8,13.368,11906500.0,-90.293
2.9,13.36,11904000.0,-90.28
3.0,13.366,11903300.0,-90.27
