Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,15.743,10113000.0,-90.005
-1.9,15.738,10112700.0,-90.026
-1.8,15.735,10111700.0,-90.036
-1.7,15.739,10115600.0,-90.034
-1.6,15.74,10115000.0,-90.013
-1.5,15.744,10112800.0,-90.004
-1.4,15.736,10115300.0,-90.016
-1.3,15.74,10113200.0,-90.018
-1.2,15.746,10110700.0,-90.025
-1.1,15.744,10116600.0,-90.039
-1.0,15.735,10110400.0,-90.045
-0.9,15.745,10115800.0,-90.049
-0.8,15.741,10115900.0,-90.03
-0.7,15.738,10112600.0,-90.029
-0.6,15.739,10106900.0,-90.031
-0.5,15.752,10110500.0,-90.036
-0.4,15.746,10105100.0,-90.03
-0.3,15.75,10105400.0,-90.05
-0.2,15.747,10104900.0,-90.066
-0.1,15.738,10114000.0,-90.024
0.0,15.734,10107400.0,-90.026
0.1,15.74,10113500.0,-90.039
0.2,15.739,10109100.0,-90.002
0.3,15.736,10106500.0,-89.989
0.4,15.747,10109200.0,-90.047
0.5,15.743,10116200.0,-90.016
0.6,15.741,10109000.0,-90.039
0.7,15.74,10108200.0,-90.038
0.8,15.741,10113600.0,-90.036
0.9,15.738,10107200.0,-90.0
1.0,15.735,10107600.0,-90.025
1.1,15.743,10113600.0,-89.998
1.2,15.743,10111900.0,-90.007
1.3,15.74,10111800.0,-90.024
1.4,15.731,10109200.0,-90.011
1.5,15.743,10116700.0,-90.018
1.6,15.732,10112400.0,-90.036
1.7,15.737,10110900.0,-90.037
1.8,15.738,10114400.0,-90.012
1.9,15.745,10112000.0,-90.017
2.0,15.742,10110000.0,-90.015
2.1,15.738,10112000.0,-90.006
2.2,15.745,10108900.0,-90.032
2.3,15.751,10108800.0,-90.017
2.4,15.735,10115800.0,-90.04
2.5,15.738,10117500.0,-90.029
2.6,15.741,10118100.0,-90.039
2.7,15.736,10117300.0,-90.03
2.8,15.737,10115800.0,-90.021
2.9,15.745,10107700.0,-90.04
3.0,15.745,10113000.0,-90.03
