Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,15.708,10126700.0,-90.203
-1.9,15.708,10116400.0,-90.224
-1.8,15.713,10118600.0,-90.241
-1.7,15.712,10121000.0,-90.264
-1.6,15.734,10133100.0,-90.208
-1.5,15.723,10124400.0,-90.222
-1.4,15.717,10129000.0,-90.249
-1.3,15.719,10129100.0,-90.22
-1.2,15.715,10130700.0,-90.21
-1.1,15.73,10120600.0,-90.249
-1.0,15.723,10128000.0,-90.285
-0.9,15.728,10120100.0,-90.222
-0.8,15.732,10118400.0,-90.21
-0.7,15.735,10119500.0,-90.224
-0.6,15.719,10128700.0,-90.25
-0.5,15.722,10120200.0,-90.208
-0.4,15.734,10125300.0,-90.254
-0.3,15.735,10123900.0,-90.223
-0.2,15.73,10127400.0,-90.222
-0.1,15.71,10119900.0,-90.228
0.0,15.723,10129300.0,-90.271
0.1,15.721,10119700.0,-90.232
0.2,15.716,10120700.0,-90.227
0.3,15.709,10120600.0,-90.25
0.4,15.723,10124200.0,-90.208
0.5,15.718,10119200.0,-90.194
0.6,15.709,10125400.0,-90.227
0.7,15.714,10125400.0,-90.231
0.8,15.718,10126800.0,-90.23
0.9,15.723,10125700.0,-90.23
1.0,15.707,10125400.0,-90.256
1.1,15.723,10122400.0,-90.24
1.2,15.72,10124800.0,-90.23
1.3,15.718,10125000.0,-90.231
1.4,15.717,10124000.0,-90.184
1.5,15.731,10127700.0,-90.206
1.6,15.717,10129400.0,-90.21
1.7,15.721,10127500.0,-90.207
1.8,15.721,10126800.0,-90.204
1.9,15.705,10118900.0,-90.256
2.0,15.714,10126300.0,-90.231
2.1,15.716,10124300.0,-90.182
2.2,15.716,10121000.0,-90.209
2.3,15.715,10121000.0,-90.227
2.4,15.726,10127500.0,-90.261
2.5,15.72,10126000.0,-90.239
2.6,15.729,10118800.0,-90.266
2.7,15.727,10122100.0,-90.271
2.8,15.729,10121100.0,-90.278
2.9,15.715,10131900.0,-90.24
3.0,15.719,10122500.0,-90.231
