Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,16.702,9529820.0,-90.007
-1.9,16.706,9531400.0,-90.018
-1.8,16.704,9527180.0,-90.033
-1.7,16.7,9523990.0,-90.05
-1.6,16.722,9532130.0,-90.029
-1.5,16.708,9531340.0,-90.015
-1.4,16.695,9523660.0,-89.987
-1.3,16.7,9525290.0,-89.981
-1.2,16.699,9530280.0,-89.981
-1.1,16.718,9521790.0,-90.003
-1.0,16.704,9525210.0,-90.011
-0.9,16.696,9531860.0,-90.037
-0.8,16.693,9527370.0,-90.049
-0.7,16.693,9524660.0,-90.041
-0.6,16.717,9526070.0,-90.03
-0.5,16.706,9524550.0,-90.028
-0.4,16.69,9527980.0,-90.002
-0.3,16.697,9530060.0,-90.034
-0.2,16.704,9529870.0,-90.052
-0.1,16.704,9529730.0,-90.016
0.0,16.702,9524450.0,-90.058
0.1,16.705,9524480.0,-90.036
0.2,16.71,9524860.0,-90.042
0.3,16.712,9526700.0,-90.04
0.4,16.694,9527070.0,-90.019
0.5,16.711,9529220.0,-89.993
0.6,16.716,9521810.0,-90.032
0.7,16.715,9520570.0,-90.03
0.8,16.718,9519660.0,-90.01
0.9,16.71,9521380.0,-90.035
1.0,16.712,9523350.0,-90.069
1.1,16.709,9528570.0,-89.999
1.2,16.702,9528100.0,-90.021
1.3,16.706,9529170.0,-90.041
1.4,16.714,9527790.0,-90.018
1.5,16.701,9523300.0,-89.998
1.6,16.704,9522520.0,-90.039
1.7,16.71,9519780.0,-90.019
1.8,16.716,9518550.0,-89.994
1.9,16.709,9523760.0,-90.049
2.0,16.717,9523730.0,-90.023
2.1,16.711,9523760.0,-89.99
2.2,16.709,9525980.0,-89.989
2.3,16.707,9526340.0,-90.004
2.4,16.701,9523530.0,-89.99
2.5,16.697,9523970.0,-90.038
2.6,16.714,9531500.0,-90.025
2.7,16.705,9529040.0,-90.03
2.8,16.702,9529790.0,-90.031
2.9,16.704,9529950.0,-90.007
3.0,16.715,9526900.0,-89.995
