Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,13.894,11466700.0,-90.266
-1.9,13.898,11461300.0,-90.263
-1.8,13.893,11459000.0,-90.281
-1.7,13.885,11462200.0,-90.273
-1.6,13.89,11456100.0,-90.261
-1.5,13.881,11452200.0,-90.24
-1.4,13.894,11462800.0,-90.267
-1.3,13.888,11460400.0,-90.264
-1.2,13.881,11454400.0,-90.251
-1.1,13.888,11454500.0,-90.246
-1.0,13.874,11448100.0,-90.247
-0.9,13.888,11456600.0,-90.281
-0.8,13.879,11455200.0,-90.276
-0.7,13.88,11453100.0,-90.279
-0.6,13.882,11463400.0,-90.259
-0.5,13.876,11460500.0,-90.291
-0.4,13.887,11466900.0,-90.229
-0.3,13.879,11470200.0,-90.261
-0.2,13.873,11465100.0,-90.278
-0.1,13.878,11472600.0,-90.284
0.0,13.882,11464700.0,-90.255
0.1,13.891,11457800.0,-90.236
0.2,13.886,11462700.0,-90.214
0.3,13.879,11467400.0,-90.228
0.4,13.881,11461300.0,-90.221
0.5,13.884,11462700.0,-90.269
0.6,13.896,11463400.0,-90.252
0.7,13.891,11461400.0,-90.257
0.8,13.89,11462600.0,-90.268
0.9,13.888,11460700.0,-90.249
1.0,13.878,11465100.0,-90.259
1.1,13.888,11464900.0,-90.29
1.2,13.89,11462600.0,-90.294
1.3,13.887,11459600.0,-90.272
1.4,13.891,11457500.0,-90.255
1.5,13.88,11452100.0,-90.251
1.6,13.888,11460300.0,-90.298
1.7,13.883,11452200.0,-90.278
1.8,13.882,11450100.0,-90.254
1.9,13.89,11457500.0,-90.281
2.0,13.895,11456800.0,-90.299
2.1,13.893,11467400.0,-90.242
2.2,13.896,11460900.0,-90.281
2.3,13.89,11453600.0,-90.305
2.4,13.896,11463700.0,-90.287
2.5,13.892,11461300.0,-90.268
2.6,13.885,11459500.0,-90.22
2.7,13.894,11466100.0,-90.246
2.8,13.899,11465400.0,-90.265
2.9,13.885,11467000.0,-90.247
3.0,13.886,11460100.0,-90.252
