Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,15.271,10425800.0,-90.233
-1.9,15.276,10428000.0,-90.242
-1.8,15.272,10427600.0,-90.246
-1.7,15.271,10426600.0,-90.238
-1.6,15.269,10422000.0,-90.251
-1.5,15.275,10427300.0,-90.256
-1.4,15.268,10418100.0,-90.242
-1.3,15.269,10425200.0,-90.241
-1.2,15.269,10427200.0,-90.24
-1.1,15.268,10422900.0,-90.222
-1.0,15.273,10419800.0,-90.25
-0.9,15.28,10426200.0,-90.252
-0.8,15.276,10424100.0,-90.264
-0.7,15.267,10419700.0,-90.278
-0.6,15.276,10429300.0,-90.237
-0.5,15.279,10424600.0,-90.212
-0.4,15.271,10416900.0,-90.242
-0.3,15.276,10416200.0,-90.238
-0.2,15.28,10418400.0,-90.22
-0.1,15.276,10420900.0,-90.281
0.0,15.268,10424500.0,-90.281
0.1,15.272,10425800.0,-90.229
0.2,15.264,10430300.0,-90.255
0.3,15.266,10429200.0,-90.258
0.4,15.272,10423100.0,-90.222
0.5,15.275,10422400.0,-90.23
0.6,15.276,10424100.0,-90.277
0.7,15.276,10419000.0,-90.258
0.8,15.284,10416400.0,-90.266
0.9,15.271,10424500.0,-90.266
1.0,15.261,10422600.0,-90.254
1.1,15.266,10417200.0,-90.24
1.2,15.261,10417300.0,-90.225
1.3,15.262,10419500.0,-90.21
1.4,15.273,10414600.0,-90.241
1.5,15.268,10422500.0,-90.221
1.6,15.266,10425400.0,-90.202
1.7,15.272,10426700.0,-90.213
1.8,15.276,10428500.0,-90.23
1.9,15.269,10423000.0,-90.212
2.0,15.277,10422100.0,-90.226
2.1,15.266,10430300.0,-90.247
2.2,15.27,10430000.0,-90.252
2.3,15.266,10427200.0,-90.236
2.4,15.272,10426000.0,-90.206
2.5,15.263,10423300.0,-90.229
2.6,15.264,10429200.0,-90.27
2.7,15.27,10429000.0,-90.27
2.8,15.276,10430100.0,-90.287
2.9,15.266,10427300.0,-90.212
3.0,15.279,10423200.0,-90.248
