Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,14.92,10675000.0,-90.196
-1.9,14.923,10671700.0,-90.198
-1.8,14.921,10673600.0,-90.222
-1.7,14.921,10670700.0,-90.22
-1.6,14.921,10669500.0,-90.205
-1.5,14.916,10667600.0,-90.223
-1.4,14.921,10664700.0,-90.202
-1.3,14.925,10665300.0,-90.201
-1.2,14.915,10664700.0,-90.21
-1.1,14.928,10666900.0,-90.22
-1.0,14.925,10664300.0,-90.19
-0.9,14.92,10666500.0,-90.185
-0.8,14.919,10666200.0,-90.186
-0.7,14.92,10668100.0,-90.204
-0.6,14.923,10667200.0,-90.188
-0.5,14.931,10669200.0,-90.221
-0.4,14.925,10668300.0,-90.181
-0.3,14.929,10667200.0,-90.187
-0.2,14.929,10668300.0,-90.192
-0.1,14.918,10667300.0,-90.173
0.0,14.923,10661900.0,-90.184
0.1,14.929,10667300.0,-90.21
0.2,14.921,10663200.0,-90.218
0.3,14.924,10662300.0,-90.211
0.4,14.91,10674300.0,-90.223
0.5,14.922,10672500.0,-90.216
0.6,14.921,10668900.0,-90.171
0.7,14.921,10672300.0,-90.16
0.8,14.921,10675500.0,-90.166
0.9,14.911,10669100.0,-90.183
1.0,14.913,10666600.0,-90.188
1.1,14.917,10673000.0,-90.235
1.2,14.913,10667600.0,-90.237
1.3,14.915,10663800.0,-90.223
1.4,14.914,10670700.0,-90.231
1.5,14.919,10674300.0,-90.218
1.6,14.921,10665000.0,-90.181
1.7,14.921,10666600.0,-90.189
1.8,14.92,10669400.0,-90.189
1.9,14.916,10663600.0,-90.249
2.0,14.923,10666800.0,-90.234
2.1,14.92,10674400.0,-90.195
2.2,14.921,10675300.0,-90.214
2.3,14.923,10675300.0,-90.221
2.4,14.913,10666000.0,-90.174
2.5,14.923,10664700.0,-90.189
2.6,14.929,10668200.0,-90.227
2.7,14.932,10664900.0,-90.24
2.8,14.933,10666400.0,-90.242
2.9,14.915,10671600.0,-90.197
3.0,14.92,10669400.0,-90.194
