Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,15.188,10484100.0,-90.249
-1.9,15.185,10479800.0,-90.265
-1.8,15.183,10479500.0,-90.256
-1.7,15.178,10477500.0,-90.237
-1.6,15.196,10480200.0,-90.233
-1.5,15.188,10486500.0,-90.27
-1.4,15.177,10478300.0,-90.226
-1.3,15.176,10481800.0,-90.194
-1.2,15.179,10482600.0,-90.209
-1.1,15.185,10478900.0,-90.255
-1.0,15.181,10477800.0,-90.271
-0.9,15.174,10485500.0,-90.207
-0.8,15.175,10484500.0,-90.234
-0.7,15.174,10484400.0,-90.236
-0.6,15.175,10483600.0,-90.197
-0.5,15.183,10471700.0,-90.213
-0.4,15.177,10482100.0,-90.27
-0.3,15.182,10484600.0,-90.254
-0.2,15.183,10483100.0,-90.239
-0.1,15.175,10483900.0,-90.219
0.0,15.182,10483900.0,-90.177
0.1,15.185,10475700.0,-90.225
0.2,15.185,10474100.0,-90.225
0.3,15.185,10477000.0,-90.218
0.4,15.173,10483500.0,-90.242
0.5,15.184,10488800.0,-90.302
0.6,15.197,10488800.0,-90.21
0.7,15.193,10490100.0,-90.214
0.8,15.198,10490300.0,-90.226
0.9,15.184,10481600.0,-90.22
1.0,15.198,10473600.0,-90.243
1.1,15.196,10485100.0,-90.254
1.2,15.194,10483500.0,-90.273
1.3,15.192,10480900.0,-90.282
1.4,15.188,10485600.0,-90.232
1.5,15.194,10482300.0,-90.21
1.6,15.186,10479400.0,-90.255
1.7,15.191,10474800.0,-90.24
1.8,15.183,10474000.0,-90.221
1.9,15.192,10475700.0,-90.287
2.0,15.182,10481200.0,-90.254
2.1,15.183,10477300.0,-90.198
2.2,15.175,10482300.0,-90.21
2.3,15.177,10481000.0,-90.218
2.4,15.182,10473000.0,-90.223
2.5,15.173,10475400.0,-90.248
2.6,15.182,10490900.0,-90.231
2.7,15.186,10488400.0,-90.233
2.8,15.184,10484600.0,-90.256
2.9,15.183,10487200.0,-90.179
3.0,15.178,10484600.0,-90.208
