Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,16.997,9362820.0,-89.945
-1.9,16.997,9364390.0,-89.95
-1.8,17.004,9369330.0,-89.945
-1.7,17.007,9369660.0,-89.989
-1.6,17.004,9371390.0,-89.927
-1.5,16.996,9370210.0,-89.932
-1.4,16.997,9357210.0,-89.942
-1.3,16.99,9364220.0,-89.931
-1.2,17.0,9373050.0,-89.967
-1.1,16.986,9364320.0,-89.928
-1.0,16.992,9365720.0,-89.962
-0.9,16.996,9355130.0,-89.996
-0.8,16.993,9357590.0,-89.923
-0.7,16.985,9366120.0,-89.925
-0.6,16.991,9357760.0,-89.947
-0.5,16.992,9368470.0,-89.993
-0.4,17.016,9358440.0,-89.987
-0.3,17.007,9362830.0,-89.958
-0.2,16.996,9364430.0,-89.955
-0.1,17.007,9361780.0,-89.947
0.0,16.988,9370080.0,-90.005
0.1,17.005,9364220.0,-89.942
0.2,17.011,9364720.0,-89.977
0.3,17.0,9366690.0,-90.015
0.4,17.0,9370090.0,-89.969
0.5,16.997,9368060.0,-89.975
0.6,17.012,9362870.0,-89.933
0.7,17.004,9369110.0,-89.955
0.8,16.997,9363970.0,-90.014
0.9,17.001,9372120.0,-89.983
1.0,17.014,9363880.0,-89.981
1.1,17.008,9358960.0,-89.933
1.2,17.012,9370530.0,-89.928
1.3,17.01,9368590.0,-89.998
1.4,17.012,9370340.0,-89.964
1.5,16.996,9358650.0,-89.968
1.6,16.986,9365480.0,-89.94
1.7,17.006,9365390.0,-89.96
1.8,17.01,9367340.0,-89.969
1.9,17.011,9367650.0,-89.963
2.0,17.001,9361040.0,-89.978
2.1,16.987,9366610.0,-89.951
2.2,16.985,9367770.0,-89.992
2.3,16.995,9363050.0,-89.997
2.4,16.991,9364850.0,-90.009
2.5,17.003,9366910.0,-90.053
2.6,16.993,9373250.0,-89.979
2.7,16.993,9370740.0,-89.995
2.8,16.992,9360560.0,-90.016
2.9,16.995,9368470.0,-89.997
3.0,17.002,9367730.0,-89.992
