Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,15.928,9994160.0,-90.025
-1.9,15.919,9990380.0,-90.038
-1.8,15.927,9990680.0,-90.043
-1.7,15.932,9988790.0,-90.034
-1.6,15.919,9997160.0,-90.039
-1.5,15.922,9997860.0,-90.02
-1.4,15.934,9994130.0,-90.032
-1.3,15.927,9994080.0,-90.041
-1.2,15.926,9997010.0,-90.031
-1.1,15.931,9995380.0,-90.032
-1.0,15.921,9997410.0,-90.008
-0.9,15.917,9994640.0,-90.04
-0.8,15.914,9995630.0,-90.035
-0.7,15.919,9997290.0,-90.051
-0.6,15.918,9996190.0,-90.044
-0.5,15.927,9995950.0,-90.04
-0.4,15.933,9997750.0,-90.043
-0.3,15.934,9994750.0,-90.035
-0.2,15.934,9993940.0,-90.036
-0.1,15.929,9989230.0,-90.06
0.0,15.94,9991420.0,-90.041
0.1,15.923,9989300.0,-90.037
0.2,15.928,9989790.0,-90.049
0.3,15.928,9993030.0,-90.061
0.4,15.932,9996130.0,-90.047
0.5,15.926,9989280.0,-90.044
0.6,15.927,9992660.0,-90.061
0.7,15.928,9991940.0,-90.054
0.8,15.925,9991470.0,-90.048
0.9,15.922,9994310.0,-90.013
1.0,15.92,9994100.0,-90.04
1.1,15.927,9992260.0,-90.033
1.2,15.931,9994680.0,-90.045
1.3,15.929,9996360.0,-90.028
1.4,15.936,9991950.0,-90.01
1.5,15.935,9994730.0,-90.014
1.6,15.926,9994630.0,-90.013
1.7,15.928,9994570.0,-89.996
1.8,15.924,9994730.0,-89.999
1.9,15.928,9986340.0,-90.037
2.0,15.936,9994100.0,-90.036
2.1,15.921,9993060.0,-90.003
2.2,15.921,9993030.0,-90.01
2.3,15.925,9993510.0,-90.009
2.4,15.926,9991020.0,-90.054
2.5,15.932,9994940.0,-90.052
2.6,15.923,9991550.0,-90.011
2.7,15.922,9989970.0,-90.02
2.8,15.923,9991430.0,-90.035
2.9,15.917,9996220.0,-90.066
3.0,15.925,9994180.0,-90.04
