Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,16.542,9607570.0,-90.03
-1.9,16.552,9611670.0,-90.049
-1.8,16.556,9610280.0,-90.02
-1.7,16.551,9608520.0,-90.029
-1.6,16.567,9610690.0,-90.071
-1.5,16.55,9609290.0,-90.044
-1.4,16.557,9610370.0,-90.031
-1.3,16.557,9612790.0,-90.029
-1.2,16.561,9612830.0,-90.045
-1.1,16.563,9611210.0,-90.033
-1.0,16.547,9611990.0,-89.985
-0.9,16.558,9614320.0,-90.052
-0.8,16.562,9615930.0,-90.068
-0.7,16.562,9613250.0,-90.056
-0.6,16.563,9615180.0,-90.02
-0.5,16.552,9615910.0,-90.037
-0.4,16.564,9610230.0,-90.045
-0.3,16.563,9605210.0,-90.02
-0.2,16.565,9606960.0,-90.008
-0.1,16.565,9608750.0,-90.031
0.0,16.553,9608020.0,-90.063
0.1,16.556,9613440.0,-90.03
0.2,16.555,9617470.0,-90.018
0.3,16.551,9615180.0,-90.043
0.4,16.569,9613300.0,-90.013
0.5,16.565,9613140.0,-89.977
0.6,16.539,9612360.0,-90.037
0.7,16.548,9607970.0,-90.022
0.8,16.545,9606920.0,-90.031
0.9,16.547,9612010.0,-90.043
1.0,16.56,9618990.0,-90.059
1.1,16.563,9615000.0,-89.991
1.2,16.566,9616830.0,-90.003
1.3,16.564,9620570.0,-90.028
1.4,16.546,9617930.0,-89.994
1.5,16.553,9608420.0,-90.002
1.6,16.575,9612480.0,-90.09
1.7,16.568,9607650.0,-90.057
1.8,16.564,9603700.0,-90.018
1.9,16.568,9612200.0,-90.066
2.0,16.558,9614940.0,-90.063
2.1,16.543,9621130.0,-89.985
2.2,16.537,9622000.0,-90.02
2.3,16.534,9618830.0,-90.07
2.4,16.558,9623190.0,-90.006
2.5,16.55,9617030.0,-90.039
2.6,16.549,9604690.0,-90.037
2.7,16.557,9607110.0,-90.006
2.8,16.555,9612110.0,-90.005
2.9,16.546,9604590.0,-90.017
3.0,16.565,9617440.0,-90.044
