Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,14.028,11346300.0,-90.27
-1.9,14.026,11348200.0,-90.245
-1.8,14.027,11343600.0,-90.227
-1.7,14.028,11337600.0,-90.231
-1.6,14.039,11340900.0,-90.294
-1.5,14.034,11343700.0,-90.278
-1.4,14.039,11338000.0,-90.284
-1.3,14.04,11337500.0,-90.269
-1.2,14.033,11342500.0,-90.27
-1.1,14.028,11334400.0,-90.242
-1.0,14.044,11339100.0,-90.279
-0.9,14.033,11339000.0,-90.25
-0.8,14.034,11337300.0,-90.242
-0.7,14.038,11337300.0,-90.266
-0.6,14.039,11340300.0,-90.258
-0.5,14.032,11337900.0,-90.225
-0.4,14.034,11341500.0,-90.27
-0.3,14.037,11342400.0,-90.271
-0.2,14.038,11340900.0,-90.256
-0.1,14.034,11337100.0,-90.247
0.0,14.04,11341000.0,-90.277
0.1,14.038,11334200.0,-90.249
0.2,14.036,11334000.0,-90.262
0.3,14.032,11335200.0,-90.253
0.4,14.04,11337900.0,-90.244
0.5,14.031,11337800.0,-90.234
0.6,14.033,11336600.0,-90.228
0.7,14.033,11335500.0,-90.233
0.8,14.035,11335300.0,-90.236
0.9,14.027,11340600.0,-90.247
1.0,14.035,11343900.0,-90.229
1.1,14.026,11344900.0,-90.242
1.2,14.026,11342700.0,-90.235
1.3,14.031,11343600.0,-90.225
1.4,14.034,11334500.0,-90.282
1.5,14.03,11344000.0,-90.252
1.6,14.04,11333700.0,-90.238
1.7,14.032,11338200.0,-90.282
1.8,14.023,11342900.0,-90.273
1.9,14.037,11339200.0,-90.225
2.0,14.033,11339300.0,-90.247
2.1,14.04,11345900.0,-90.267
2.2,14.037,11344200.0,-90.267
2.3,14.04,11344400.0,-90.246
2.4,14.033,11334100.0,-90.255
2.5,14.041,11337500.0,-90.272
2.6,14.035,11334800.0,-90.224
2.7,14.037,11334800.0,-90.237
2.8,14.04,11334400.0,-90.254
2.9,14.033,11345700.0,-90.304
3.0,14.033,11343300.0,-90.239
