Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,16.781,9483910.0,-89.998
-1.9,16.776,9483320.0,-89.991
-1.8,16.765,9491130.0,-89.993
-1.7,16.77,9486420.0,-90.041
-1.6,16.764,9488800.0,-90.016
-1.5,16.77,9487300.0,-90.014
-1.4,16.776,9486510.0,-89.978
-1.3,16.766,9490000.0,-90.011
-1.2,16.775,9482830.0,-90.037
-1.1,16.77,9486060.0,-90.029
-1.0,16.785,9484430.0,-89.973
-0.9,16.772,9487510.0,-90.001
-0.8,16.775,9483430.0,-90.015
-0.7,16.784,9481560.0,-89.997
-0.6,16.778,9486510.0,-89.996
-0.5,16.78,9490990.0,-89.985
-0.4,16.78,9482840.0,-89.966
-0.3,16.782,9489050.0,-89.977
-0.2,16.773,9491900.0,-90.013
-0.1,16.78,9491840.0,-90.005
0.0,16.775,9491610.0,-89.996
0.1,16.784,9488670.0,-89.957
0.2,16.772,9492140.0,-90.017
0.3,16.766,9488370.0,-90.031
0.4,16.776,9490900.0,-90.033
0.5,16.782,9483110.0,-90.018
0.6,16.781,9491860.0,-89.977
0.7,16.774,9490700.0,-90.029
0.8,16.777,9486550.0,-90.02
0.9,16.781,9487050.0,-90.019
1.0,16.791,9486910.0,-89.992
1.1,16.777,9484820.0,-90.021
1.2,16.787,9487060.0,-90.003
1.3,16.776,9490940.0,-90.004
1.4,16.787,9491550.0,-90.007
1.5,16.783,9489560.0,-89.984
1.6,16.79,9481350.0,-89.996
1.7,16.786,9488240.0,-89.984
1.8,16.772,9491610.0,-90.018
1.9,16.773,9492050.0,-89.999
2.0,16.771,9490790.0,-90.011
2.1,16.78,9481510.0,-89.986
2.2,16.78,9487340.0,-89.989
2.3,16.766,9488780.0,-90.016
2.4,16.77,9490660.0,-90.012
2.5,16.775,9482270.0,-90.015
2.6,16.773,9485420.0,-89.978
2.7,16.773,9485510.0,-90.01
2.8,16.775,9484250.0,-90.009
2.9,16.777,9482540.0,-90.011
3.0,16.776,9479310.0,-90.005
