Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,14.59,10911100.0,-90.272
-1.9,14.583,10914200.0,-90.246
-1.8,14.584,10910700.0,-90.234
-1.7,14.595,10905800.0,-90.261
-1.6,14.581,10912000.0,-90.255
-1.5,14.595,10908600.0,-90.249
-1.4,14.585,10914800.0,-90.262
-1.3,14.59,10913500.0,-90.236
-1.2,14.59,10912300.0,-90.256
-1.1,14.582,10911500.0,-90.26
-1.0,14.589,10907100.0,-90.231
-0.9,14.584,10910600.0,-90.249
-0.8,14.584,10913800.0,-90.276
-0.7,14.576,10913700.0,-90.242
-0.6,14.586,10907300.0,-90.246
-0.5,14.584,10913800.0,-90.238
-0.4,14.582,10913200.0,-90.287
-0.3,14.577,10914800.0,-90.277
-0.2,14.578,10913200.0,-90.244
-0.1,14.589,10908000.0,-90.263
0.0,14.58,10913800.0,-90.24
0.1,14.582,10911900.0,-90.268
0.2,14.58,10915300.0,-90.278
0.3,14.581,10920900.0,-90.243
0.4,14.587,10914500.0,-90.265
0.5,14.586,10919100.0,-90.239
0.6,14.589,10913900.0,-90.254
0.7,14.584,10915000.0,-90.261
0.8,14.584,10910100.0,-90.27
0.9,14.579,10913600.0,-90.26
1.0,14.585,10919100.0,-90.283
1.1,14.591,10912400.0,-90.276
1.2,14.589,10908200.0,-90.278
1.3,14.586,10914300.0,-90.315
1.4,14.59,10909900.0,-90.24
1.5,14.584,10907000.0,-90.296
1.6,14.595,10907400.0,-90.258
1.7,14.59,10908000.0,-90.282
1.8,14.586,10911700.0,-90.294
1.9,14.598,10912300.0,-90.253
2.0,14.581,10909300.0,-90.289
2.1,14.585,10905800.0,-90.257
2.2,14.586,10907900.0,-90.257
2.3,14.587,10907100.0,-90.275
2.4,14.585,10910700.0,-90.235
2.5,14.586,10916000.0,-90.261
2.6,14.582,10911600.0,-90.242
2.7,14.591,10910300.0,-90.246
2.8,14.591,10908400.0,-90.239
2.9,14.585,10913200.0,-90.257
3.0,14.584,10912200.0,-90.245
