Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,13.621,11680900.0,-90.237
-1.9,13.621,11673300.0,-90.251
-1.8,13.625,11674400.0,-90.254
-1.7,13.628,11673700.0,-90.279
-1.6,13.636,11673900.0,-90.284
-1.5,13.631,11676000.0,-90.285
-1.4,13.635,11673500.0,-90.264
-1.3,13.641,11670900.0,-90.258
-1.2,13.639,11670900.0,-90.251
-1.1,13.629,11674600.0,-90.245
-1.0,13.628,11678200.0,-90.257
-0.9,13.643,11673600.0,-90.272
-0.8,13.638,11675200.0,-90.251
-0.7,13.642,11677200.0,-90.252
-0.6,13.622,11674600.0,-90.24
-0.5,13.637,11677600.0,-90.239
-0.4,13.64,11678000.0,-90.251
-0.3,13.639,11679800.0,-90.242
-0.2,13.635,11678600.0,-90.255
-0.1,13.629,11678500.0,-90.253
0.0,13.636,11679600.0,-90.232
0.1,13.635,11673900.0,-90.258
0.2,13.634,11679300.0,-90.264
0.3,13.63,11679000.0,-90.252
0.4,13.633,11674400.0,-90.286
0.5,13.642,11676500.0,-90.262
0.6,13.63,11678500.0,-90.251
0.7,13.628,11677000.0,-90.259
0.8,13.626,11676500.0,-90.26
0.9,13.637,11679900.0,-90.276
1.0,13.636,11674800.0,-90.288
1.1,13.623,11679000.0,-90.271
1.2,13.623,11678300.0,-90.289
1.3,13.622,11676900.0,-90.28
1.4,13.634,11676800.0,-90.252
1.5,13.635,11675000.0,-90.295
1.6,13.626,11678900.0,-90.285
1.7,13.631,11681000.0,-90.265
1.8,13.629,11674100.0,-90.273
1.9,13.629,11671300.0,-90.268
2.0,13.633,11671400.0,-90.259
2.1,13.628,11671700.0,-90.261
2.2,13.629,11670700.0,-90.245
2.3,13.628,11669500.0,-90.266
2.4,13.634,11680800.0,-90.299
2.5,13.633,11677200.0,-90.247
2.6,13.626,11664900.0,-90.258
2.7,13.633,11673300.0,-90.268
2.8,13.627,11675200.0,-90.259
2.9,13.637,11673100.0,-90.248
3.0,13.624,11672400.0,-90.261
